"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"0553149121;""Kiss Sleeping Beauty Goodbye: Breaking the Spell of Feminine Myths and Models"";""Madonna Kolbenschlag"";""1981"";""Bantam Books"";""http://images.amazon.com/images/P/0553149121.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553149121.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553149121.01.LZZZZZZZ.jpg"""
"0761504362;""Coping With Miscarriage: A Simple"," Reassuring Guide to Emotional and Physical Healing"";""Mimi Luebbermann"";""1996"";""Prima Lifestyles"";""http://images.amazon.com/images/P/0761504362.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0761504362.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0761504362.01.LZZZZZZZ.jpg"""
"0673523241;""Family in Transition"";""Arlene S. Skolnick"";""1993"";""Addison Wesley Publishing Company"";""http://images.amazon.com/images/P/0673523241.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0673523241.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0673523241.01.LZZZZZZZ.jpg"""
"0395354846;""Gender Gap: Bella Abzug's Guide to Political Power for American Women"";""Bella S. Abzug"";""1984"";""Houghton Mifflin Company"";""http://images.amazon.com/images/P/0395354846.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0395354846.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0395354846.01.LZZZZZZZ.jpg"""
"0553258958;""Against Our Will"";""Susan Brownmiller"";""1981"";""Bantam Books"";""http://images.amazon.com/images/P/0553258958.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553258958.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553258958.01.LZZZZZZZ.jpg"""
"0061040185;""Women's Reality: An Emerging Female System in a White Male Society"";""Anne Wilson Schaef"";""1991"";""Harper Mass Market Paperbacks (Mm)"";""http://images.amazon.com/images/P/0061040185.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061040185.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061040185.01.LZZZZZZZ.jpg"""
"0816513333;""New Chicana/Chicano Writing 2"";""Charles M. Tatum"";""1992"";""University of Arizona Press"";""http://images.amazon.com/images/P/0816513333.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0816513333.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0816513333.01.LZZZZZZZ.jpg"""
"0816513074;""New Chicana/Chicano Writing 1"";""Charles M. Tatum"";""1992"";""Univ of Arizona Pr"";""http://images.amazon.com/images/P/0816513074.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0816513074.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0816513074.01.LZZZZZZZ.jpg"""
"1888277173;""Blood Sugar"";""Nicole Blackman"";""2000"";""Incommunicado Press"";""http://images.amazon.com/images/P/1888277173.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1888277173.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1888277173.01.LZZZZZZZ.jpg"""
"155583356X;""Generation Q: Gays", Lesbians," and Bisexuals Born Around 1969's Stonewall Riots Tell Their Stories of Growing Up in the Age of Information"";""Robin Bernstien"";""1996"";""Consortium Book Sales &amp; Dist"";""http://images.amazon.com/images/P/155583356X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/155583356X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/155583356X.01.LZZZZZZZ.jpg"""
"0688037127;""Lesbian crossroads: Personal stories of lesbian struggles and triumphs"";""Ruth Baetz"";""1980"";""Morrow"";""http://images.amazon.com/images/P/0688037127.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0688037127.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0688037127.01.LZZZZZZZ.jpg"""
"0688179096;""Circling the Drain : Stories"";""Amanda Davis"";""2000"";""Perennial"";""http://images.amazon.com/images/P/0688179096.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0688179096.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0688179096.01.LZZZZZZZ.jpg"""
"1879960214;""Hot Chicken Wings"";""Jyl Lynn Felman"";""1995"";""Aunt Lute Books"";""http://images.amazon.com/images/P/1879960214.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1879960214.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1879960214.01.LZZZZZZZ.jpg"""
"0345367561;""The Floating World"";""Cynthia Kadohata"";""1991"";""Ballantine Books"";""http://images.amazon.com/images/P/0345367561.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345367561.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345367561.01.LZZZZZZZ.jpg"""
"0066214688;""The E-Myth Contractor: Why Most Contractors' Businesses Don't Work and What to Do About It"";""Michael E. Gerber"";""2002"";""HarperBusiness"";""http://images.amazon.com/images/P/0066214688.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0066214688.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0066214688.01.LZZZZZZZ.jpg"""
"0785268839;""Wild at Heart: Discovering the Secret of a Man's Soul"";""John Eldredge"";""2001"";""Nelson Books"";""http://images.amazon.com/images/P/0785268839.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0785268839.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0785268839.01.LZZZZZZZ.jpg"""
"0871135809;""All the Trouble in the World: The Lighter Side of Overpopulation", Famine, Ecological Disaster, Ethnic Hatred, Plague," and Poverty"";""P.J. O'Rourke"";""1994"";""Pub Group West"";""http://images.amazon.com/images/P/0871135809.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0871135809.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0871135809.01.LZZZZZZZ.jpg"""
"0590436848;""The Golden Fleece and the heros who lived before achilles"";""padriac colum"";""1990"";""scholastic"";""http://images.amazon.com/images/P/0590436848.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590436848.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590436848.01.LZZZZZZZ.jpg"""
"3442352703;""Der Himmel �?¼ber dem Moor."";""Ellen Campbell"";""2000"";""Goldmann"";""http://images.amazon.com/images/P/3442352703.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3442352703.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3442352703.01.LZZZZZZZ.jpg"""
"0449219143;""Bethlehem Road"";""Anne Perry"";""1997"";""Fawcett Books"";""http://images.amazon.com/images/P/0449219143.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0449219143.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0449219143.01.LZZZZZZZ.jpg"""
"3795115833;""Coelln: Stadt", Dom," Fluss."";""Thomas R. P. Mielke"";""2000"";""Schneekluth"";""http://images.amazon.com/images/P/3795115833.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3795115833.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3795115833.01.LZZZZZZZ.jpg"""
"3442721652;""Alles flie�?�?t"," sagt Heraklit."";""Luciano DeCrescenzo"";""1997"";""btb"";""http://images.amazon.com/images/P/3442721652.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3442721652.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3442721652.01.LZZZZZZZ.jpg"""
"3499156938;""Boy. Sch�?¶nes und Schreckliches aus meiner Kinderzeit."";""Roald Dahl"";""1986"";""Rowohlt Tb."";""http://images.amazon.com/images/P/3499156938.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3499156938.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3499156938.01.LZZZZZZZ.jpg"""
"347354034X;""Die Welle"";""Rhue"";""1998"";""Ullstein-Taschenbuch-Verlag"," Zweigniederlassung der Ullstein Buchverlage GmbH"";""http://images.amazon.com/images/P/347354034X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/347354034X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/347354034X.01.LZZZZZZZ.jpg"""
"034540761X;""The Final Judgment"";""Richard North Patterson"";""1997"";""Ballantine Books"";""http://images.amazon.com/images/P/034540761X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/034540761X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/034540761X.01.LZZZZZZZ.jpg"""
"0061057797;""The Dragon and the Unicorn"";""A. A. Attanasio"";""1997"";""Eos"";""http://images.amazon.com/images/P/0061057797.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061057797.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061057797.01.LZZZZZZZ.jpg"""
"8483100126;""Una Chica Cualquiera (Andanzas)"";""Arthur Miller"";""2002"";""Tusquets"";""http://images.amazon.com/images/P/8483100126.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8483100126.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8483100126.01.LZZZZZZZ.jpg"""
"8432227692;""Malas Artes"";""Donna Leon"";""2003"";""Planeta Pub Corp"";""http://images.amazon.com/images/P/8432227692.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8432227692.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8432227692.01.LZZZZZZZ.jpg"""
"033028813X;""Terminal"";""Colin Forbes"";""1996"";""Trans-Atlantic Publications"";""http://images.amazon.com/images/P/033028813X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/033028813X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/033028813X.01.LZZZZZZZ.jpg"""
"0859696707;""Understanding Your Personality"";""Patricia Hedges"";""1993"";""Sheldon Press"";""http://images.amazon.com/images/P/0859696707.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0859696707.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0859696707.01.LZZZZZZZ.jpg"""
"1844261085;""A Book Without Covers"";""John Andrew Storey"";""2003"";""Upfront Publishing"";""http://images.amazon.com/images/P/1844261085.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1844261085.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1844261085.01.LZZZZZZZ.jpg"""
"0385031386;""Irrational Man : A Study in Existential Philosophy"";""WILLIAM BARRETT"";""1962"";""Anchor"";""http://images.amazon.com/images/P/0385031386.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385031386.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385031386.01.LZZZZZZZ.jpg"""
"0875420036;""True Magick: A Beginner's Guide (Llewellyn's New Age Series)"";""K. Amber"";""1991"";""Llewellyn Publications"";""http://images.amazon.com/images/P/0875420036.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0875420036.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0875420036.01.LZZZZZZZ.jpg"""
"0141001828;""In the Heart of the Sea: The Tragedy of the Whaleship Essex"";""Nat Philbrick"";""2001"";""Penguin Books"";""http://images.amazon.com/images/P/0141001828.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0141001828.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0141001828.01.LZZZZZZZ.jpg"""
"8806130684;""Garzanti - Gli Elefanti: Creatura Di Sabbia"";""T Ben Jelloun"";""0"";""Einaudi"";""http://images.amazon.com/images/P/8806130684.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8806130684.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8806130684.01.LZZZZZZZ.jpg"""
"8817131628;""Garzanti - Gli Elefanti: Gabbiano Jonathan Livingston"";""Bach"";""0"";""Rizzoli - RCS Libri"";""http://images.amazon.com/images/P/8817131628.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8817131628.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8817131628.01.LZZZZZZZ.jpg"""
"038078520X;""Wed and Buried (Bed-And-Breakfast Mysteries (Paperback))"";""Mary Daheim"";""1998"";""Avon"";""http://images.amazon.com/images/P/038078520X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/038078520X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/038078520X.01.LZZZZZZZ.jpg"""
"3492229891;""Mazel Tov in Las Vegas. Ein Hochzeitsroman."";""Holly-Jane Rahlens"";""2000"";""Piper"";""http://images.amazon.com/images/P/3492229891.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3492229891.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3492229891.01.LZZZZZZZ.jpg"""
"0385468067;""Cabal/an Aurelio Zen Mystery"";""Michael Dibdin"";""1993"";""Bantam Dell Pub Group"";""http://images.amazon.com/images/P/0385468067.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385468067.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385468067.01.LZZZZZZZ.jpg"""
"0312420021;""A Cold Case"";""Philip Gourevitch"";""2002"";""Picador"";""http://images.amazon.com/images/P/0312420021.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312420021.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312420021.01.LZZZZZZZ.jpg"""
"8433920308;""A Sangre Fria"";""Truman Capote"";""2003"";""Anagrama"";""http://images.amazon.com/images/P/8433920308.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8433920308.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8433920308.01.LZZZZZZZ.jpg"""
"8878242357;""Cujo"";""Stephen King"";""0"";""Distribooks Int'l+inc"";""http://images.amazon.com/images/P/8878242357.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8878242357.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8878242357.01.LZZZZZZZ.jpg"""
"0553293400;""The Caves of Steel"";""Isaac Asimov"";""1991"";""Bantam"";""http://images.amazon.com/images/P/0553293400.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553293400.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553293400.01.LZZZZZZZ.jpg"""
"0060929871;""Brave New World"";""Aldous Huxley"";""1998"";""Perennial"";""http://images.amazon.com/images/P/0060929871.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060929871.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060929871.01.LZZZZZZZ.jpg"""
"0393312836;""A Clockwork Orange (Norton Paperback Fiction)"";""Anthony Burgess"";""1986"";""W. W. Norton &amp; Company"";""http://images.amazon.com/images/P/0393312836.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0393312836.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0393312836.01.LZZZZZZZ.jpg"""
"0553211757;""Crime and Punishment (Crime &amp; Punishment)"";""Fyodor Dostoevsky"";""1984"";""Bantam"";""http://images.amazon.com/images/P/0553211757.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553211757.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553211757.01.LZZZZZZZ.jpg"""
"0060931914;""Demian: The Story of Emil Sinclair's Youth (Perennial Classics)"";""Hermann Hesse"";""1999"";""Perennial"";""http://images.amazon.com/images/P/0060931914.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060931914.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060931914.01.LZZZZZZZ.jpg"""
"0393318680;""Filth"";""Irvine Welsh"";""1998"";""W.W. Norton &amp; Company"";""http://images.amazon.com/images/P/0393318680.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0393318680.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0393318680.01.LZZZZZZZ.jpg"""
"0590409433;""Fallen Angels"";""Walter Dean Myers"";""1991"";""Scholastic Paperbacks"";""http://images.amazon.com/images/P/0590409433.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590409433.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590409433.01.LZZZZZZZ.jpg"""
"0138700982;""The Sun Never Sets: Travels to the Remaining Outposts of the British Empire"";""Simon Winchester"";""1986"";""Prentice Hall"";""http://images.amazon.com/images/P/0138700982.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0138700982.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0138700982.01.LZZZZZZZ.jpg"""
"0515093556;""Belinda"";""Anne Rice"";""1994"";""Jove Books"";""http://images.amazon.com/images/P/0515093556.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0515093556.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0515093556.01.LZZZZZZZ.jpg"""
"8480122048;""Intramuros (Los libros de la candamia)"";""José María Merino"";""1998"";""Edilesa"";""http://images.amazon.com/images/P/8480122048.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8480122048.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8480122048.01.LZZZZZZZ.jpg"""
"1412014050;""Natural Affinities"";""James Ryan"";""2004"";""Not Avail"";""http://images.amazon.com/images/P/1412014050.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1412014050.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1412014050.01.LZZZZZZZ.jpg"""
"2253003964;""Dix petits n�?¨gres"";""Agatha Christie"";""2002"";""LGF"";""http://images.amazon.com/images/P/2253003964.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2253003964.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2253003964.01.LZZZZZZZ.jpg"""
"0399151850;""The Queen of the South"";""Arturo Perez-Reverte"";""2004"";""Putnam Publishing Group"";""http://images.amazon.com/images/P/0399151850.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399151850.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399151850.01.LZZZZZZZ.jpg"""
"0802117821;""Budapest : A Novel"";""Chico Buarque"";""2004"";""Grove Press"";""http://images.amazon.com/images/P/0802117821.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0802117821.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0802117821.01.LZZZZZZZ.jpg"""
"0380897180;""Captains of the Sands"";""Jorge Amado"";""1988"";""Harpercollins"";""http://images.amazon.com/images/P/0380897180.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380897180.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380897180.01.LZZZZZZZ.jpg"""
"1573240923;""Sisters: Shared Histories"," Lifelong Ties"";""Elizabeth Fishel"";""1997"";""Conari Press"";""http://images.amazon.com/images/P/1573240923.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1573240923.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1573240923.01.LZZZZZZZ.jpg"""
"0385722206;""Balzac and the Little Chinese Seamstress : A Novel"";""DAI SIJIE"";""2002"";""Anchor"";""http://images.amazon.com/images/P/0385722206.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385722206.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg"""
"0702221988;""Charades"";""Janette Turner Hospital"";""1995"";""International Specialized Book Services"";""http://images.amazon.com/images/P/0702221988.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0702221988.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0702221988.01.LZZZZZZZ.jpg"""
"888645502X;""Sarajevo!"";""Piero Del Giudice"";""1995"";""Galleria Gottardo"";""http://images.amazon.com/images/P/888645502X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/888645502X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/888645502X.01.LZZZZZZZ.jpg"""
"8807816318;""Il Circolo Della Fortuna E Della Felicita"";""Amy Tan"";""2002"";""Distribooks Inc"";""http://images.amazon.com/images/P/8807816318.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8807816318.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8807816318.01.LZZZZZZZ.jpg"""
"0061095540;""Marrying Mom"";""Olivia Goldsmith"";""1997"";""HarperTorch"";""http://images.amazon.com/images/P/0061095540.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061095540.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061095540.01.LZZZZZZZ.jpg"""
"8817106259;""Seta"";""Alessandro Baricco"";""0"";""Rizzoli - RCS Libri"";""http://images.amazon.com/images/P/8817106259.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8817106259.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8817106259.01.LZZZZZZZ.jpg"""
"9879630130;""Menos Tu Vientre"";""Miguel Hernandez"";""1997"";""Ameghino"";""http://images.amazon.com/images/P/9879630130.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/9879630130.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/9879630130.01.LZZZZZZZ.jpg"""
"0679732411;""Gift from the Sea"";""Anne Morrow Lindbergh"";""1991"";""Pantheon Books"";""http://images.amazon.com/images/P/0679732411.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0679732411.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0679732411.01.LZZZZZZZ.jpg"""
"0446606243;""The Tenth Justice"";""Brad Meltzer"";""1998"";""Warner Books"";""http://images.amazon.com/images/P/0446606243.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446606243.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446606243.01.LZZZZZZZ.jpg"""
"0316785261;""The Fig Eater : A Novel"";""Jody Shields"";""2001"";""Back Bay Books"";""http://images.amazon.com/images/P/0316785261.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0316785261.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0316785261.01.LZZZZZZZ.jpg"""
"0140049975;""East of Eden"";""John Steinbeck"";""1984"";""Penguin Books"";""http://images.amazon.com/images/P/0140049975.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140049975.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140049975.01.LZZZZZZZ.jpg"""
"3701712417;""Mein Studium ferner Welten: Ein Roman in 14 Geschichten"";""Alex Capus"";""2001"";""Residenz"";""http://images.amazon.com/images/P/3701712417.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3701712417.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3701712417.01.LZZZZZZZ.jpg"""
"080913960X;""Settings of Silver: An Introduction to Judaism"";""Stephen M. Wylen"";""2000"";""Paulist Press"";""http://images.amazon.com/images/P/080913960X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/080913960X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/080913960X.01.LZZZZZZZ.jpg"""
"0139483993;""Understanding the Old Testament (Abridged 4th Edition)"";""Bernhard W Anderson"";""1997"";""Pearson Education"";""http://images.amazon.com/images/P/0139483993.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0139483993.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0139483993.01.LZZZZZZZ.jpg"""
"0385494661;""Kosher Sex: A Recipe for Passion and Intimacy"";""Shmuel Boteach"";""2000"";""Main Street Books"";""http://images.amazon.com/images/P/0385494661.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385494661.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385494661.01.LZZZZZZZ.jpg"""
"014062080X;""The Scarlet Letter (Penguin Popular Classics)"";""Nathaniel Hawthorne"";""1994"";""Penguin Books Ltd"";""http://images.amazon.com/images/P/014062080X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/014062080X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/014062080X.01.LZZZZZZZ.jpg"""
"8817166901;""Medea ; Fedra (I Classici della BUR)"";""Lucius Annaeus Seneca"";""1989"";""Biblioteca universale Rizzoli"";""http://images.amazon.com/images/P/8817166901.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8817166901.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8817166901.01.LZZZZZZZ.jpg"""
"0425174808;""Tom Clancy's Op-Center: Divide and Conquer (Tom Clancy's Op Center (Paperback))"";""Tom Clancy"";""2000"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425174808.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425174808.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425174808.01.LZZZZZZZ.jpg"""
"0061002860;""The Murder of Roger Ackroyd"";""Agatha Christie"";""1991"";""Harpercollins"";""http://images.amazon.com/images/P/0061002860.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061002860.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061002860.01.LZZZZZZZ.jpg"""
"884590184X;""Siddharta Romanzo Versione Di M Mila"";""Hermann Hesse"";""0"";""Adelphi Book Shop Ltd"";""http://images.amazon.com/images/P/884590184X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/884590184X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/884590184X.01.LZZZZZZZ.jpg"""
"0140390847;""Moby-Dick Or"," the Whale (Penguin Classics)"";""Herman Melville"";""1992"";""Penguin Books"";""http://images.amazon.com/images/P/0140390847.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140390847.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140390847.01.LZZZZZZZ.jpg"""
"0451202856;""Nothing but the Truth"";""John T. Lescroart"";""2001"";""Signet Book"";""http://images.amazon.com/images/P/0451202856.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451202856.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451202856.01.LZZZZZZZ.jpg"""
"0451405889;""The Late Man"";""James Preston Girard"";""1994"";""Onyx Books"";""http://images.amazon.com/images/P/0451405889.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451405889.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451405889.01.LZZZZZZZ.jpg"""
"0312274971;""Hardcase"";""Dan Simmons"";""2001"";""St. Martin's Minotaur"";""http://images.amazon.com/images/P/0312274971.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312274971.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312274971.01.LZZZZZZZ.jpg"""
"0914171771;""Chaos &amp; Cyber Culture"";""Timothy Leary"";""1994"";""Pub Group West"";""http://images.amazon.com/images/P/0914171771.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0914171771.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0914171771.01.LZZZZZZZ.jpg"""
"0964849909;""Earthbridge Crossing: A Sunny Approach to Philosophy", Quantum Physics, Spiritual Awareness," and the Evolution of Human Consciousness ; A Mythological Fantasy Tale"";""Sydne Heather Schinkel"";""1996"";""Green River Pub"";""http://images.amazon.com/images/P/0964849909.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0964849909.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0964849909.01.LZZZZZZZ.jpg"""
