"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"2070381161;""Cest Beau Une Ville La Nuit"";""Richard Bohringer"";""0"";""Folio"";""http://images.amazon.com/images/P/2070381161.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2070381161.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2070381161.01.LZZZZZZZ.jpg"""
"2070380599;""Au bonheur des ogres (Collectiom Folio)"";""Daniel Pennac"";""1993"";""Gallimard"";""http://images.amazon.com/images/P/2070380599.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2070380599.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2070380599.01.LZZZZZZZ.jpg"""
"2070368823;""Barrage Contre Le Pacifique"";""Marguerite Duras"";""1970"";""Distribooks Inc"";""http://images.amazon.com/images/P/2070368823.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2070368823.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2070368823.01.LZZZZZZZ.jpg"""
"2020477815;""Le Pingouin"";""Andre�?¯ Kourkov"";""2001"";""Seuil"";""http://images.amazon.com/images/P/2020477815.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2020477815.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2020477815.01.LZZZZZZZ.jpg"""
"2253151165;""L'Inceste"";""Christine Angot"";""2001"";""Le Livre de Poche"";""http://images.amazon.com/images/P/2253151165.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2253151165.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2253151165.01.LZZZZZZZ.jpg"""
"284205461X;""Soleil en solde"";""Zo�?© Vald�?©s"";""2000"";""Mille et Une Nuits"";""http://images.amazon.com/images/P/284205461X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/284205461X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/284205461X.01.LZZZZZZZ.jpg"""
"2277220620;""Zone �?©rog�?¨ne"";""Philippe Djian"";""1986"";""J'ai lu"";""http://images.amazon.com/images/P/2277220620.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2277220620.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2277220620.01.LZZZZZZZ.jpg"""
"038073124X;""His Name Is Ron"";""W &amp; M Hoffer"";""1997"";""Avon"";""http://images.amazon.com/images/P/038073124X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/038073124X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/038073124X.01.LZZZZZZZ.jpg"""
"0002713276;""Bell' Antonio"";""Vitaliano Brancati"";""1994"";""Harpercollins"";""http://images.amazon.com/images/P/0002713276.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0002713276.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0002713276.01.LZZZZZZZ.jpg"""
"8433966715;""El Dios de Las Pequenas Cosas"";""Arundhati Roy"";""2001"";""Anagrama"";""http://images.amazon.com/images/P/8433966715.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8433966715.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8433966715.01.LZZZZZZZ.jpg"""
"0375725849;""Perfume: The Story of a Murderer (Vintage International)"";""Patrick Suskind"";""2001"";""Vintage Books USA"";""http://images.amazon.com/images/P/0375725849.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375725849.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375725849.01.LZZZZZZZ.jpg"""
"0345318587;""The Hobbit"";""J R R Tolkien"";""1981"";""Ballantine Books"";""http://images.amazon.com/images/P/0345318587.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345318587.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345318587.01.LZZZZZZZ.jpg"""
"0345340973;""Shoot Low"," Boys-They're Ridin' Shetland Ponies"";""Lewis Grizzard"";""1987"";""Ballantine Books"";""http://images.amazon.com/images/P/0345340973.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345340973.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345340973.01.LZZZZZZZ.jpg"""
"0440106443;""The Black Marble"";""Joseph Wambaugh"";""1993"";""Dell Publishing Company"";""http://images.amazon.com/images/P/0440106443.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440106443.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440106443.01.LZZZZZZZ.jpg"""
"0515104531;""Physical Evidence"";""Arthur Lyons"";""1990"";""Jove Books"";""http://images.amazon.com/images/P/0515104531.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0515104531.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0515104531.01.LZZZZZZZ.jpg"""
"0553238450;""Delta Star"";""Joseph Wambaugh"";""1984"";""Bantam Doubleday Dell"";""http://images.amazon.com/images/P/0553238450.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553238450.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553238450.01.LZZZZZZZ.jpg"""
"0671701231;""The Anastasia Syndrome"";""Mary Higgins Clark"";""1991"";""Pocket"";""http://images.amazon.com/images/P/0671701231.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671701231.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671701231.01.LZZZZZZZ.jpg"""
"0553290266;""Golden Orange"";""Joseph Wambaugh"";""1991"";""Bantam Books"";""http://images.amazon.com/images/P/0553290266.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553290266.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553290266.01.LZZZZZZZ.jpg"""
"038072541X;""Hit Man"";""Lawrence Block"";""1999"";""HarperTorch"";""http://images.amazon.com/images/P/038072541X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/038072541X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/038072541X.01.LZZZZZZZ.jpg"""
"0449204553;""A Walk Across America"";""Peter Jenkins"";""1989"";""Fawcett Books"";""http://images.amazon.com/images/P/0449204553.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0449204553.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0449204553.01.LZZZZZZZ.jpg"""
"0446605409;""Plum Island"";""Nelson DeMille"";""1998"";""Warner Books"";""http://images.amazon.com/images/P/0446605409.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446605409.01.LZZZZZZZ.jpg"""
"0061009504;""Shinju"";""Laura Joh Rowland"";""1996"";""HarperTorch"";""http://images.amazon.com/images/P/0061009504.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061009504.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061009504.01.LZZZZZZZ.jpg"""
"0142002399;""The Shape of Water"";""Andrea Camilleri"";""2002"";""Penguin Books"";""http://images.amazon.com/images/P/0142002399.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0142002399.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0142002399.01.LZZZZZZZ.jpg"""
"8804497033;""LA Scomparsa Di Pato"";""Andrea Camilleri"";""2002"";""Distribooks Inc"";""http://images.amazon.com/images/P/8804497033.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8804497033.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8804497033.01.LZZZZZZZ.jpg"""
"8804393661;""Le maschere: Romanzo (Scrittori italiani)"";""Luigi Malerba"";""1995"";""A.Mondadori"";""http://images.amazon.com/images/P/8804393661.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8804393661.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8804393661.01.LZZZZZZZ.jpg"""
"0330328743;""Butcher Boy"";""Patrick Mccabe"";""0"";""Pan Books Ltd"";""http://images.amazon.com/images/P/0330328743.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0330328743.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0330328743.01.LZZZZZZZ.jpg"""
"8807811464;""Il Filo Dell'orizzonte"";""Antonio Tabucchi"";""0"";""Feltrinelli"";""http://images.amazon.com/images/P/8807811464.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8807811464.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8807811464.01.LZZZZZZZ.jpg"""
"2070376990;""Dix Heures Et Demie Du Soir En Ete (Folio"," No 1699)"";""Marguerite Duras"";""1992"";""Schoenhof Foreign Books Inc"";""http://images.amazon.com/images/P/2070376990.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2070376990.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2070376990.01.LZZZZZZZ.jpg"""
"2264034882;""La Conjuration des imb�?©ciles"";""John Kennedy Toole"";""2002"";""Editions 10/19"";""http://images.amazon.com/images/P/2264034882.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2264034882.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2264034882.01.LZZZZZZZ.jpg"""
"8845218139;""Tecniche di seduzione"";""Andrea De Carlo"";""1991"";""Bompiani"";""http://images.amazon.com/images/P/8845218139.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8845218139.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8845218139.01.LZZZZZZZ.jpg"""
"0786711256;""Sherlock Holmes and the Giant Rat of Sumantra (Otto Penzler Book)"";""Alan Vanneman"";""2002"";""Carroll &amp; Graf Publishers"";""http://images.amazon.com/images/P/0786711256.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786711256.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786711256.01.LZZZZZZZ.jpg"""
"0446605956;""The Spirit Caller (Molly Bearpaw Mysteries)"";""Jean Hager"";""1998"";""Warner Books"";""http://images.amazon.com/images/P/0446605956.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446605956.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446605956.01.LZZZZZZZ.jpg"""
"1864484098;""Antonio S and the Mystery of Theodore Guzman (Little Ark Book)"";""Odo Hirsch"";""1997"";""Allen &amp; Unwin Pty."," Limited (Australia)"";""http://images.amazon.com/images/P/1864484098.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1864484098.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1864484098.01.LZZZZZZZ.jpg"""
"0399136479;""Childhood"";""Bill Cosby"";""1991"";""Putnam Pub Group"";""http://images.amazon.com/images/P/0399136479.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399136479.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399136479.01.LZZZZZZZ.jpg"""
"0679776818;""Birdsong: A Novel of Love and War"";""Sebastian Faulks"";""1997"";""Vintage Books USA"";""http://images.amazon.com/images/P/0679776818.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0679776818.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0679776818.01.LZZZZZZZ.jpg"""
"0812508424;""Shadows Linger : A Novel of the Black Company (Chronicles of The Black Company)"";""Glen Cook"";""1990"";""Tor Books"";""http://images.amazon.com/images/P/0812508424.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812508424.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812508424.01.LZZZZZZZ.jpg"""
"0812555333;""She Is The Darkness : Book Two of Glittering Stone: A Novel of the Black Company (Chronicles of The Black Company)"";""Glen Cook"";""1998"";""Tor Fantasy"";""http://images.amazon.com/images/P/0812555333.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812555333.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812555333.01.LZZZZZZZ.jpg"""
"0312931123;""Cat Magic"";""Jonathan Barry"";""1986"";""St Martins Pr"";""http://images.amazon.com/images/P/0312931123.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312931123.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312931123.01.LZZZZZZZ.jpg"""
"1569711240;""Bettie Page: Queen of Hearts"";""Jim Silke"";""1995"";""Dark Horse Comics"";""http://images.amazon.com/images/P/1569711240.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1569711240.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1569711240.01.LZZZZZZZ.jpg"""
"0441007880;""Scion's Lady (Gil trilogy"," Book 2)"";""Rebecca Bradley"";""2000"";""Ace Books"";""http://images.amazon.com/images/P/0441007880.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441007880.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441007880.01.LZZZZZZZ.jpg"""
"0441007090;""Lady in Gil (Gil trilogy"," Book 1)"";""Rebecca Bradley"";""2000"";""Ace Books"";""http://images.amazon.com/images/P/0441007090.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441007090.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441007090.01.LZZZZZZZ.jpg"""
"0812540034;""Illumination"";""Terry McGarry"";""2002"";""Tor Books"";""http://images.amazon.com/images/P/0812540034.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812540034.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812540034.01.LZZZZZZZ.jpg"""
"0451458842;""The Glasswrights' Journeyman"";""Mindy L. Klasky"";""2002"";""Roc"";""http://images.amazon.com/images/P/0451458842.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451458842.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451458842.01.LZZZZZZZ.jpg"""
"0345382455;""The High Queen: The Tale of Guinevere and King Arthur Continues (High Queen)"";""Nancy McKenzie"";""1995"";""Del Rey Books"";""http://images.amazon.com/images/P/0345382455.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345382455.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345382455.01.LZZZZZZZ.jpg"""
"0446610771;""Warchild"";""Karin Lowachee"";""2002"";""Aspect"";""http://images.amazon.com/images/P/0446610771.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446610771.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446610771.01.LZZZZZZZ.jpg"""
"0812520076;""Dark Seeker"";""K.W. Jeter"";""1987"";""Tor Books"";""http://images.amazon.com/images/P/0812520076.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812520076.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812520076.01.LZZZZZZZ.jpg"""
"0679416773;""Ripley Under Water"";""Patricia Highsmith"";""1992"";""Random House Inc"";""http://images.amazon.com/images/P/0679416773.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0679416773.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0679416773.01.LZZZZZZZ.jpg"""
"0812555171;""Expiration Date"";""Tim Powers"";""1996"";""Tor Books"";""http://images.amazon.com/images/P/0812555171.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812555171.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812555171.01.LZZZZZZZ.jpg"""
"0963784617;""Quietus"";""Vivian Schilling"";""2002"";""Hannover House USA"";""http://images.amazon.com/images/P/0963784617.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0963784617.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0963784617.01.LZZZZZZZ.jpg"""
"B00009ANY9;""Cane River"";""Lalita Tademy"";""2001"";""Warner Books"";""http://images.amazon.com/images/P/B00009ANY9.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/B00009ANY9.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/B00009ANY9.01.LZZZZZZZ.jpg"""
"0440224713;""Total Recall: A V.I. Warshawski Novel"";""Sara Paretsky"";""2002"";""Dell Publishing Company"";""http://images.amazon.com/images/P/0440224713.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440224713.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440224713.01.LZZZZZZZ.jpg"""
"0425096440;""13 Fatal Errors Managers Make and How You Can Avoid Them"";""W. Steven Brown"";""1995"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425096440.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425096440.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425096440.01.LZZZZZZZ.jpg"""
"0553280414;""A Separate Peace"";""John Knowles"";""1985"";""Bantam Books"";""http://images.amazon.com/images/P/0553280414.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553280414.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553280414.01.LZZZZZZZ.jpg"""
"0373484232;""Stanislaski Sisters"";""Nora Roberts"";""2001"";""Silhouette"";""http://images.amazon.com/images/P/0373484232.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373484232.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373484232.01.LZZZZZZZ.jpg"""
"0064410137;""The Slippery Slope (A Series of Unfortunate Events"," Book 10)"";""Lemony Snicket"";""2003"";""HarperCollins"";""http://images.amazon.com/images/P/0064410137.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0064410137.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0064410137.01.LZZZZZZZ.jpg"""
"0373291108;""Lady Of The Keep (Harlequin Historical)"";""Sharon Schulze"";""2000"";""Harlequin"";""http://images.amazon.com/images/P/0373291108.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373291108.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373291108.01.LZZZZZZZ.jpg"""
"1402710658;""Classic Whodunits"";""Stanley Smith"";""2003"";""Main Street"";""http://images.amazon.com/images/P/1402710658.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1402710658.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1402710658.01.LZZZZZZZ.jpg"""
"0446600377;""A Prince Among Men"";""Robert N. Charrette"";""1994"";""Warner Books Inc"";""http://images.amazon.com/images/P/0446600377.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446600377.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446600377.01.LZZZZZZZ.jpg"""
"0451410610;""The Ice Child"";""Elizabeth McGregor"";""2002"";""Onyx Books"";""http://images.amazon.com/images/P/0451410610.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451410610.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451410610.01.LZZZZZZZ.jpg"""
"0345440765;""The World Below (Ballantine Reader's Circle)"";""SUE MILLER"";""2002"";""Ballantine Books"";""http://images.amazon.com/images/P/0345440765.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345440765.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345440765.01.LZZZZZZZ.jpg"""
"0836251822;""I'M Not Anti-Business"," I'M Anti-Idiot-Dilbert"";""Scott Adams"";""1998"";""Andrews McMeel Publishing"";""http://images.amazon.com/images/P/0836251822.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0836251822.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0836251822.01.LZZZZZZZ.jpg"""
"0763616087;""Stoner and Spaz"";""Ronald Koertge"";""2002"";""Candlewick Press (MA)"";""http://images.amazon.com/images/P/0763616087.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0763616087.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0763616087.01.LZZZZZZZ.jpg"""
"3453209613;""Per Anhalter durch die Galaxis. Sammelband."";""Douglas Adams"";""2001"";""Heyne"";""http://images.amazon.com/images/P/3453209613.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3453209613.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3453209613.01.LZZZZZZZ.jpg"""
"0517706814;""The Law of Love"";""Laura Esquivel"";""1996"";""Random House Value Pub"";""http://images.amazon.com/images/P/0517706814.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0517706814.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0517706814.01.LZZZZZZZ.jpg"""
"0590044931;""Ramona the Pest"";""Beverly Cleary"";""1976"";""Scholastic Paperbacks"";""http://images.amazon.com/images/P/0590044931.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590044931.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590044931.01.LZZZZZZZ.jpg"""
"0590630938;""The Dragonslayers Apprentice (Point Fantasy)"";""David Calder"";""1998"";""Scholastic"";""http://images.amazon.com/images/P/0590630938.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590630938.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590630938.01.LZZZZZZZ.jpg"""
"0439087961;""Riding Freedom (Scholastic Signature)"";""Pam Munoz Ryan"";""1999"";""Scholastic"";""http://images.amazon.com/images/P/0439087961.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0439087961.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0439087961.01.LZZZZZZZ.jpg"""
"0141303786;""The Further Adventures of Hank the Cowdog (Hank the Cowdog"," 2)"";""John R. Erickson"";""1998"";""Puffin Books"";""http://images.amazon.com/images/P/0141303786.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0141303786.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0141303786.01.LZZZZZZZ.jpg"""
"069401110X;""The Secret Garden (Book and Charm)"";""Frances Hodgson Burnett"";""1998"";""HarperFestival"";""http://images.amazon.com/images/P/069401110X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/069401110X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/069401110X.01.LZZZZZZZ.jpg"""
"0786842431;""I Was Dan Marino (Super Bowl Switch #3)"";""Korman"";""1997"";""Disney Press"";""http://images.amazon.com/images/P/0786842431.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786842431.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786842431.01.LZZZZZZZ.jpg"""
"068981934X;""Home Run Hero (Scrappers)"";""Dean Hughes"";""1999"";""Aladdin"";""http://images.amazon.com/images/P/068981934X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/068981934X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/068981934X.01.LZZZZZZZ.jpg"""
"0671737295;""MY TEACHER IS AN ALIEN : MY TEACHER IS AN ALIEN"";""Bruce Coville"";""1990"";""Aladdin"";""http://images.amazon.com/images/P/0671737295.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671737295.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671737295.01.LZZZZZZZ.jpg"""
"081673416X;""Karen' Perfect Match (Boyfriend Club"," No 3)"";""Janet Quin-Harkin"";""1994"";""Troll Communications"";""http://images.amazon.com/images/P/081673416X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/081673416X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/081673416X.01.LZZZZZZZ.jpg"""
"0439323738;""Lucy's (Completely Cool and Totally True) E-Journal"";""Jane Harrington"";""2002"";""Scholastic"";""http://images.amazon.com/images/P/0439323738.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0439323738.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0439323738.01.LZZZZZZZ.jpg"""
"0440496039;""Wolves of Willoughby Chase (Wolves Chronicles)"";""Joan Aiken"";""1987"";""Yearling Books"";""http://images.amazon.com/images/P/0440496039.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440496039.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440496039.01.LZZZZZZZ.jpg"""
"0689710682;""Mrs. Frisby and the Rats of Nimh"";""Robert C. O'Brien"";""1986"";""Aladdin"";""http://images.amazon.com/images/P/0689710682.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0689710682.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0689710682.01.LZZZZZZZ.jpg"""
"0590462318;""The Toilet Paper Tigers"";""Gordon Korman"";""1995"";""Hyperion Books for Children"";""http://images.amazon.com/images/P/0590462318.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590462318.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590462318.01.LZZZZZZZ.jpg"""
"0394846656;""Mystery of the Nervous Lion (Three Investigators (Library))"";""Nick West"";""1981"";""Random House Children's Books"";""http://images.amazon.com/images/P/0394846656.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0394846656.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0394846656.01.LZZZZZZZ.jpg"""
"0590458078;""Camp Murphy"";""Colleen O'Shaughnessy McKenna"";""1993"";""Scholastic"";""http://images.amazon.com/images/P/0590458078.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590458078.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590458078.01.LZZZZZZZ.jpg"""
"0152099905;""The Borrowers"";""Mary Norton"";""1989"";""Odyssey Classics"";""http://images.amazon.com/images/P/0152099905.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0152099905.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0152099905.01.LZZZZZZZ.jpg"""
"0671745670;""SPACE BRAT (SPACE BRAT 1) : SPACE BRAT"";""Bruce Coville"";""1992"";""Aladdin"";""http://images.amazon.com/images/P/0671745670.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671745670.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671745670.01.LZZZZZZZ.jpg"""
"157765692X;""The Last of the Mohicans (Great Illustrated Classics)"";""James Fenimore Cooper"";""2002"";""Abdo &amp; Daughters Publishing"";""http://images.amazon.com/images/P/157765692X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/157765692X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/157765692X.01.LZZZZZZZ.jpg"""
"1577658043;""The Time Machine (Great Illustrated Classics)"";""H. G. Wells"";""2002"";""Abdo &amp; Daughters Publishing"";""http://images.amazon.com/images/P/1577658043.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1577658043.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1577658043.01.LZZZZZZZ.jpg"""
"0382243579;""Up a Road Slowly"";""Irene Hunt"";""1993"";""Silver Burdett Pr"";""http://images.amazon.com/images/P/0382243579.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0382243579.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0382243579.01.LZZZZZZZ.jpg"""
"0590523465;""Welcome Home", Mary Anne (Baby-Sitters Club Friends Forever," 11)"";""Ann M. Martin"";""2000"";""Scholastic"";""http://images.amazon.com/images/P/0590523465.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590523465.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590523465.01.LZZZZZZZ.jpg"""
"0140319301;""The Wild Children"";""Felice Holman"";""1985"";""Puffin Books"";""http://images.amazon.com/images/P/0140319301.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140319301.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140319301.01.LZZZZZZZ.jpg"""
