"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"0345342968;""Fahrenheit 451"";""RAY BRADBURY"";""1987"";""Del Rey"";""http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg"""
"0192860925;""The Selfish Gene"";""Richard Dawkins"";""1990"";""Oxford University Press"";""http://images.amazon.com/images/P/0192860925.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0192860925.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0192860925.01.LZZZZZZZ.jpg"""
"0812550706;""Ender's Game (Ender Wiggins Saga (Paperback))"";""Orson Scott Card"";""1994"";""Tor Books"";""http://images.amazon.com/images/P/0812550706.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg"""
"0553580302;""House Harkonnen (Dune: House Trilogy"," Book 2)"";""Brian Herbert"";""2001"";""Spectra Books"";""http://images.amazon.com/images/P/0553580302.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553580302.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553580302.01.LZZZZZZZ.jpg"""
"0441102670;""Chapterhouse Dune (Dune Chronicles"," Book 6)"";""Frank Herbert"";""1996"";""ACE Charter"";""http://images.amazon.com/images/P/0441102670.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441102670.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441102670.01.LZZZZZZZ.jpg"""
"0441328008;""Heretics of Dune (Dune Chronicles"," Book 5)"";""Frank Herbert"";""1996"";""ACE Charter"";""http://images.amazon.com/images/P/0441328008.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441328008.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441328008.01.LZZZZZZZ.jpg"""
"0441294677;""God Emperor of Dune (Dune Chronicles"," Book 4)"";""Frank Herbert"";""1991"";""ACE Charter"";""http://images.amazon.com/images/P/0441294677.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441294677.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441294677.01.LZZZZZZZ.jpg"""
"0441104029;""Children of Dune (Dune Chronicles"," Book 3)"";""Frank Herbert"";""1991"";""Ace Books"";""http://images.amazon.com/images/P/0441104029.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441104029.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441104029.01.LZZZZZZZ.jpg"""
"0345443683;""Blackwood Farm (Rice", Anne," Vampire Chronicles.)"";""ANNE RICE"";""2003"";""Ballantine Books"";""http://images.amazon.com/images/P/0345443683.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345443683.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345443683.01.LZZZZZZZ.jpg"""
"0061012149;""Serpico"";""Peter Maas"";""1997"";""HarperTorch"";""http://images.amazon.com/images/P/0061012149.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061012149.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061012149.01.LZZZZZZZ.jpg"""
"0890420254;""Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision)"";""American Psychiatric Association"";""2000"";""American Psychiatric Association"";""http://images.amazon.com/images/P/0890420254.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0890420254.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0890420254.01.LZZZZZZZ.jpg"""
"0345378482;""The Andromeda Strain"";""MICHAEL CRICHTON"";""1992"";""Ballantine Books"";""http://images.amazon.com/images/P/0345378482.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345378482.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345378482.01.LZZZZZZZ.jpg"""
"0671758896;""Loves Music"," Loves to Dance"";""Mary Higgins Clark"";""1992"";""Pocket"";""http://images.amazon.com/images/P/0671758896.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671758896.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671758896.01.LZZZZZZZ.jpg"""
"0345348109;""The Killer Angels"";""Michael Shaara"";""1993"";""Ballantine Books"";""http://images.amazon.com/images/P/0345348109.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345348109.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345348109.01.LZZZZZZZ.jpg"""
"0451177096;""Dolores Claiborne"";""Stephen King"";""2004"";""Signet Book"";""http://images.amazon.com/images/P/0451177096.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451177096.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451177096.01.LZZZZZZZ.jpg"""
"0778800229;""America's Best Slow Cooker Recipes"";""Donna-Marie Pye"";""2000"";""Robert Rose"";""http://images.amazon.com/images/P/0778800229.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0778800229.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0778800229.01.LZZZZZZZ.jpg"""
"0345422384;""Pandora: New Tales of the Vampires (New Tales of the Vampires)"";""Anne Rice"";""1999"";""Ballantine Books"";""http://images.amazon.com/images/P/0345422384.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345422384.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345422384.01.LZZZZZZZ.jpg"""
"0441328091;""The Hero and the Crown"";""Robin McKinley"";""1989"";""ACE Charter"";""http://images.amazon.com/images/P/0441328091.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441328091.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441328091.01.LZZZZZZZ.jpg"""
"0684818868;""Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong"";""James W. Loewen"";""1996"";""Touchstone"";""http://images.amazon.com/images/P/0684818868.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0684818868.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0684818868.01.LZZZZZZZ.jpg"""
"0525463313;""Pooh's Little Book of Feng Shui"";""Anna Ludlow"";""2000"";""Dutton Books"";""http://images.amazon.com/images/P/0525463313.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0525463313.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0525463313.01.LZZZZZZZ.jpg"""
"0812513754;""Lord of Chaos (The Wheel of Time"," Book 6)"";""Robert Jordan"";""1995"";""Tor Fantasy"";""http://images.amazon.com/images/P/0812513754.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812513754.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812513754.01.LZZZZZZZ.jpg"""
"0812550307;""The Fires of Heaven (The Wheel of Time"," Book 5)"";""Robert Jordan"";""1994"";""Tor Fantasy"";""http://images.amazon.com/images/P/0812550307.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812550307.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812550307.01.LZZZZZZZ.jpg"""
"0812513738;""The Shadow Rising (The Wheel of Time"," Book 4)"";""Robert Jordan"";""1993"";""Tor Fantasy"";""http://images.amazon.com/images/P/0812513738.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812513738.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812513738.01.LZZZZZZZ.jpg"""
"0312852487;""The Dragon Reborn (The Wheel of Time"," Book 3)"";""Robert Jordan"";""1991"";""Tor Books"";""http://images.amazon.com/images/P/0312852487.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312852487.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312852487.01.LZZZZZZZ.jpg"""
"0765348446;""New Threads in the Pattern: The Great Hunt", Part 2 (The Wheel of Time," Book 2)"";""Robert Jordan"";""2003"";""Starscape"";""http://images.amazon.com/images/P/0765348446.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0765348446.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0765348446.01.LZZZZZZZ.jpg"""
"0765348438;""The Hunt Begins: The Great Hunt", Part 1 (The Wheel of Time, Book 2," Part 1)"";""Robert Jordan"";""2004"";""Starscape"";""http://images.amazon.com/images/P/0765348438.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0765348438.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0765348438.01.LZZZZZZZ.jpg"""
"0812511816;""The Eye of the World (The Wheel of Time"," Book 1)"";""Robert Jordan"";""1990"";""Tor Fantasy"";""http://images.amazon.com/images/P/0812511816.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812511816.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812511816.01.LZZZZZZZ.jpg"""
"0871401185;""Introductory Lectures on Psychoanalysis"";""Sigmund Freud"";""1989"";""Liveright Publishing Corporation"";""http://images.amazon.com/images/P/0871401185.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0871401185.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0871401185.01.LZZZZZZZ.jpg"""
"0394712447;""The Method of Zen"";""EUGEN HERRIGEL"";""1974"";""Vintage"";""http://images.amazon.com/images/P/0394712447.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0394712447.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0394712447.01.LZZZZZZZ.jpg"""
"0671722727;""King Lear"";""William Shakespeare"";""1993"";""Washington Square Press"";""http://images.amazon.com/images/P/0671722727.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671722727.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671722727.01.LZZZZZZZ.jpg"""
"0385029551;""Confessions of Saint Augustine (Image Book)"";""St. Augustine"";""1960"";""Image"";""http://images.amazon.com/images/P/0385029551.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385029551.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385029551.01.LZZZZZZZ.jpg"""
"0070419361;""The Individual In A Social World: Essays and Experiments"";""Stanley  Milgram"";""1992"";""McGraw-Hill Humanities/Social Sciences/Languages"";""http://images.amazon.com/images/P/0070419361.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0070419361.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0070419361.01.LZZZZZZZ.jpg"""
"1929194196;""Sun Tzu's The Art of War Plus The Original Chinese Revealed"";""Sun Tzu"";""2003"";""Clearbridge Publishing"";""http://images.amazon.com/images/P/1929194196.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1929194196.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1929194196.01.LZZZZZZZ.jpg"""
"0553351702;""The Book of Five Rings"";""Miyamoto Musashi"";""1992"";""Bantam"";""http://images.amazon.com/images/P/0553351702.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553351702.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553351702.01.LZZZZZZZ.jpg"""
"0285632655;""Archery Anatomy: An Introduction to Techniques for Improved Performance"";""Ray Axford"";""1996"";""Souvenir Press"";""http://images.amazon.com/images/P/0285632655.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0285632655.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0285632655.01.LZZZZZZZ.jpg"""
"0804832463;""One Arrow", One Life: Zen, Archery," Enlightenment"";""Kenneth Kushner"";""2000"";""Tuttle Publishing"";""http://images.amazon.com/images/P/0804832463.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0804832463.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0804832463.01.LZZZZZZZ.jpg"""
"0375705090;""Zen in the Art of Archery (Vintage Spiritual Classics)"";""EUGEN HERRIGEL"";""1999"";""Vintage"";""http://images.amazon.com/images/P/0375705090.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375705090.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375705090.01.LZZZZZZZ.jpg"""
"0312269587;""Plane Insanity: A Flight Attendant's Tales of Sex", Rage, and Queasiness at 30,"000 Feet"";""Elliott Hester"";""2002"";""St. Martin's Press"";""http://images.amazon.com/images/P/0312269587.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312269587.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312269587.01.LZZZZZZZ.jpg"""
"0099244926;""The Street Lawyer"";""John Grisham"";""1999"";""Random House Uk Ltd"";""http://images.amazon.com/images/P/0099244926.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0099244926.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0099244926.01.LZZZZZZZ.jpg"""
"0340612843;""Love Me Tender (Starlight)"";""Libby Hathorn"";""0"";""Hodder Headline Australia"";""http://images.amazon.com/images/P/0340612843.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0340612843.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0340612843.01.LZZZZZZZ.jpg"""
"0413588106;""Growing Pains of Adrian Mole"";""Sue Townsend"";""0"";""Methuen Publishing Ltd"";""http://images.amazon.com/images/P/0413588106.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0413588106.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0413588106.01.LZZZZZZZ.jpg"""
"009945520X;""How to Make Square Eggs"";""Paul Temple"";""1986"";""Random House Children's Books (A Division of Random House Group)"";""http://images.amazon.com/images/P/009945520X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/009945520X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/009945520X.01.LZZZZZZZ.jpg"""
"0702228842;""A Bridge to Wiseman's Cove (Uqp Young Adult Fiction)"";""James Moloney"";""1997"";""Intl Specialized Book Service Inc"";""http://images.amazon.com/images/P/0702228842.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0702228842.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0702228842.01.LZZZZZZZ.jpg"""
"0880385367;""Starsong (Tsr Books)"";""Dan Parkinson"";""1988"";""Wizards of the Coast"";""http://images.amazon.com/images/P/0880385367.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0880385367.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0880385367.01.LZZZZZZZ.jpg"""
"0812515609;""People of the Mist (The First North Americans series"," Book 9)"";""Kathleen O'Neal Gear"";""1998"";""Tor Books"";""http://images.amazon.com/images/P/0812515609.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812515609.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812515609.01.LZZZZZZZ.jpg"""
"0451183681;""Harm's Way"";""Stephen White"";""1997"";""Signet Book"";""http://images.amazon.com/images/P/0451183681.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451183681.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451183681.01.LZZZZZZZ.jpg"""
"3502517959;""Die Spinne und das M�?¤dchen."";""Sophie Schallingher"";""2001"";""Scherz"";""http://images.amazon.com/images/P/3502517959.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3502517959.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3502517959.01.LZZZZZZZ.jpg"""
"3442424623;""Die Bildhauerin."";""Minette Walters"";""1996"";""Goldmann"";""http://images.amazon.com/images/P/3442424623.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3442424623.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3442424623.01.LZZZZZZZ.jpg"""
"3310005844;""20 Jahre 40 bleiben. Jung und sch�?¶n in den besten Jahren."";""Josephine Fairley"";""1999"";""Midena"";""http://images.amazon.com/images/P/3310005844.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3310005844.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3310005844.01.LZZZZZZZ.jpg"""
"059525893X;""Goddess Blood: Book One of the Goddess Trilogy"";""R. T. Burns"";""2002"";""Writer's Showcase Press"";""http://images.amazon.com/images/P/059525893X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/059525893X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/059525893X.01.LZZZZZZZ.jpg"""
"0425122123;""Clear and Present Danger (Jack Ryan Novels)"";""Tom Clancy"";""1996"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425122123.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425122123.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425122123.01.LZZZZZZZ.jpg"""
"0812530489;""Time Wars"";""Poul Anderson"";""1986"";""Tor Books"";""http://images.amazon.com/images/P/0812530489.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812530489.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812530489.01.LZZZZZZZ.jpg"""
"081257060X;""The Return"";""Buzz Aldrin"";""2001"";""Tor Books"";""http://images.amazon.com/images/P/081257060X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/081257060X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/081257060X.01.LZZZZZZZ.jpg"""
"0446326488;""Lord of the Dance"";""Andrew M Greeley"";""1985"";""Warner Books> C/o Little Br"";""http://images.amazon.com/images/P/0446326488.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446326488.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446326488.01.LZZZZZZZ.jpg"""
"080410882X;""Dinner at the Homesick Restaurant"";""Anne Tyler"";""1992"";""Ivy Books"";""http://images.amazon.com/images/P/080410882X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/080410882X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/080410882X.01.LZZZZZZZ.jpg"""
"0446609986;""The Fourth Wall"";""Beth Saulnier"";""2001"";""Warner Books"";""http://images.amazon.com/images/P/0446609986.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446609986.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446609986.01.LZZZZZZZ.jpg"""
"0375726624;""Newjack: Guarding Sing Sing (Vintage)"";""Ted Conover"";""2001"";""Vintage Books USA"";""http://images.amazon.com/images/P/0375726624.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375726624.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375726624.01.LZZZZZZZ.jpg"""
"0892882816;""Homestead"," A Memoir"";""Jane Kirkpatrick"";""2000"";""Maverick Publications"";""http://images.amazon.com/images/P/0892882816.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0892882816.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0892882816.01.LZZZZZZZ.jpg"""
"1577487370;""The Quilt of Life: A Patchwork of Devotional Thoughts (Inspirational Library (Paperback))"";""Mary Tatem"";""2000"";""Barbour Publishing"";""http://images.amazon.com/images/P/1577487370.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1577487370.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1577487370.01.LZZZZZZZ.jpg"""
"1578562325;""All Together in One Place: A Novel of Kinship", Courage, and Faith (Kirkpatrick, Jane. Kinship and Courage Historical Series," Bk. 1.)"";""Jane Kirkpatrick"";""2000"";""Waterbrook Press"";""http://images.amazon.com/images/P/1578562325.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1578562325.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1578562325.01.LZZZZZZZ.jpg"""
"0385484518;""Tuesdays with Morrie: An Old Man", a Young Man," and Life's Greatest Lesson"";""MITCH ALBOM"";""1997"";""Doubleday"";""http://images.amazon.com/images/P/0385484518.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385484518.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385484518.01.LZZZZZZZ.jpg"""
"0060951710;""Martha Stuart's Better Than You at Entertaining (A Parody)"";""Tom Connor"";""1996"";""Perennial Currents"";""http://images.amazon.com/images/P/0060951710.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060951710.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060951710.01.LZZZZZZZ.jpg"""
"0060922532;""Pigs in Heaven"";""Barbara Kingsolver"";""1994"";""Perennial"";""http://images.amazon.com/images/P/0060922532.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060922532.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060922532.01.LZZZZZZZ.jpg"""
"0786864133;""Napalm &amp; Silly Putty"";""George Carlin"";""2001"";""Hyperion"";""http://images.amazon.com/images/P/0786864133.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786864133.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786864133.01.LZZZZZZZ.jpg"""
"156836010X;""Having Our Say: The Delany Sisters' First 100 Years"";""Sarah Louise Delany"";""1993"";""Kodansha America"";""http://images.amazon.com/images/P/156836010X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/156836010X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/156836010X.01.LZZZZZZZ.jpg"""
"006251119X;""Stop Being Mean to Yourself: A Story About Finding the True Meaning of Self-Love"";""Melody Beattie"";""1997"";""HarperSanFrancisco"";""http://images.amazon.com/images/P/006251119X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/006251119X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/006251119X.01.LZZZZZZZ.jpg"""
"0440236703;""Tell No One"";""Harlan Coben"";""2002"";""Dell Publishing Company"";""http://images.amazon.com/images/P/0440236703.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440236703.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440236703.01.LZZZZZZZ.jpg"""
"0671795937;""ROGUE WARRIOR: ROGUE WARRIOR I  (PAPERBACK)"";""Richard Marcinko"";""1993"";""Pocket"";""http://images.amazon.com/images/P/0671795937.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671795937.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671795937.01.LZZZZZZZ.jpg"""
"0345380274;""Deadly Justice"";""William Bernhardt"";""1993"";""Ballantine Books"";""http://images.amazon.com/images/P/0345380274.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345380274.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345380274.01.LZZZZZZZ.jpg"""
"0440224039;""True Crime: The Novel"";""Andrew Klavan"";""1997"";""Dell"";""http://images.amazon.com/images/P/0440224039.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440224039.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440224039.01.LZZZZZZZ.jpg"""
"076790396X;""The Pilates Body: The Ultimate At-Home Guide to Strengthening", Lengthening," and Toning Your Body--Without Machines"";""Brooke Siler"";""2000"";""Broadway Books"";""http://images.amazon.com/images/P/076790396X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/076790396X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/076790396X.01.LZZZZZZZ.jpg"""
"1572241381;""The Self-Esteem Companion"";""Matthew McKay"";""1999"";""New Harbinger Publications"";""http://images.amazon.com/images/P/1572241381.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1572241381.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1572241381.01.LZZZZZZZ.jpg"""
"0345443411;""What Women Want: What Every Man Needs to Know About Sex", Romance, Passion," and Pleasure"";""Laurence Roy Stains"";""2002"";""Ballantine Books"";""http://images.amazon.com/images/P/0345443411.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345443411.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345443411.01.LZZZZZZZ.jpg"""
"0192802542;""Dada and Surrealism: A Very Short Introduction (Very Short Introductions)"";""David Hopkins"";""2004"";""Oxford University Press"";""http://images.amazon.com/images/P/0192802542.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0192802542.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0192802542.01.LZZZZZZZ.jpg"""
"0060928204;""Creativity : Flow and the Psychology of Discovery and Invention"";""Mihaly Csikszentmihalyi"";""1997"";""Perennial"";""http://images.amazon.com/images/P/0060928204.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060928204.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060928204.01.LZZZZZZZ.jpg"""
"1592400876;""Eats"," Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation"";""Lynne Truss"";""2004"";""Gotham Books"";""http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1592400876.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1592400876.01.LZZZZZZZ.jpg"""
"0140282378;""The Big Book of Calm"";""Paul Wilson"";""1999"";""Michael Joseph"";""http://images.amazon.com/images/P/0140282378.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140282378.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140282378.01.LZZZZZZZ.jpg"""
"0435240765;""Diary of a Language Teacher"";""Joachim Appel"";""0"";""Heinemann"";""http://images.amazon.com/images/P/0435240765.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0435240765.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0435240765.01.LZZZZZZZ.jpg"""
"0316779490;""Naked"";""David Sedaris"";""1997"";""Little Brown &amp; Co"";""http://images.amazon.com/images/P/0316779490.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0316779490.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0316779490.01.LZZZZZZZ.jpg"""
"0767902513;""A Walk in the Woods: Rediscovering America on the Appalachian Trail"";""Bill Bryson"";""1998"";""Bantam Dell Pub Group"";""http://images.amazon.com/images/P/0767902513.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0767902513.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0767902513.01.LZZZZZZZ.jpg"""
"038531809X;""Why Not Me?: The Inside Story of the Making and Unmaking of the Franken Presidency"";""Al Franken"";""1999"";""Bantam Dell Pub Group"";""http://images.amazon.com/images/P/038531809X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/038531809X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/038531809X.01.LZZZZZZZ.jpg"""
"068815252X;""Book"";""Whoopi Goldberg"";""1997"";""William Morrow &amp; Company"";""http://images.amazon.com/images/P/068815252X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/068815252X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/068815252X.01.LZZZZZZZ.jpg"""
"078686351X;""Dirty Jokes and Beer : Stories of the Unrefined"";""Drew Carey"";""1997"";""Hyperion Books"";""http://images.amazon.com/images/P/078686351X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/078686351X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/078686351X.01.LZZZZZZZ.jpg"""
