"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"0312850581;""Pastwatch: The Redemption of Christopher Columbus"";""Orson Scott Card"";""1996"";""St Martins Pr"";""http://images.amazon.com/images/P/0312850581.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312850581.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312850581.01.LZZZZZZZ.jpg"""
"0140280553;""Galileo's Daughter: A Historical Memoir of Science", Faith," and Love"";""Dava Sobel"";""2000"";""Penguin Books"";""http://images.amazon.com/images/P/0140280553.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140280553.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140280553.01.LZZZZZZZ.jpg"""
"0930031067;""The Man Who Planted Trees"";""Jean Giono"";""1987"";""Chelsea Green Publishing Company"";""http://images.amazon.com/images/P/0930031067.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0930031067.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0930031067.01.LZZZZZZZ.jpg"""
"0060958022;""Five Quarters of the Orange"";""Joanne Harris"";""2002"";""Perennial"";""http://images.amazon.com/images/P/0060958022.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060958022.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060958022.01.LZZZZZZZ.jpg"""
"0385474016;""Like Water for Chocolate: A Novel in Monthly Installments With Recipes"," Romances and Home Remedies"";""Laura Esquivel"";""1994"";""Anchor Books/Doubleday"";""http://images.amazon.com/images/P/0385474016.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385474016.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385474016.01.LZZZZZZZ.jpg"""
"0380804700;""Partner in Crime"";""J.A. Jance"";""2003"";""Avon"";""http://images.amazon.com/images/P/0380804700.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380804700.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380804700.01.LZZZZZZZ.jpg"""
"0500280673;""Celtic Borders"";""Aidan Meehan"";""1999"";""Thames &amp; Hudson"";""http://images.amazon.com/images/P/0500280673.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0500280673.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0500280673.01.LZZZZZZZ.jpg"""
"048640076X;""The Warden (Dover Thrift Editions)"";""Anthony Trollope"";""1998"";""Dover Publications"";""http://images.amazon.com/images/P/048640076X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/048640076X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/048640076X.01.LZZZZZZZ.jpg"""
"8432227587;""UN Reparti De Asesinos"";""Sidney D. Kirkpatrick"";""2003"";""Planeta Pub Corp"";""http://images.amazon.com/images/P/8432227587.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8432227587.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8432227587.01.LZZZZZZZ.jpg"""
"0349109931;""Land Girls: Film Tie-In"";""Angela Huth"";""1998"";""Little Brown and Company"";""http://images.amazon.com/images/P/0349109931.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0349109931.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0349109931.01.LZZZZZZZ.jpg"""
"8420638307;""En los reinos de taifa"";""Juan Goytisolo"";""1999"";""Alianza"";""http://images.amazon.com/images/P/8420638307.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8420638307.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8420638307.01.LZZZZZZZ.jpg"""
"8420672319;""Sueno Eterno"," El"";""Raymond Chandler"";""2001"";""Alianza"";""http://images.amazon.com/images/P/8420672319.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8420672319.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8420672319.01.LZZZZZZZ.jpg"""
"8466301151;""Ella"," maldita alma"";""Manuel Rivas"";""2002"";""Punto de Lectura"";""http://images.amazon.com/images/P/8466301151.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8466301151.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8466301151.01.LZZZZZZZ.jpg"""
"8806143042;""Almost blue (Stile libero)"";""Carlo Lucarelli"";""1997"";""Einaudi"";""http://images.amazon.com/images/P/8806143042.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8806143042.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8806143042.01.LZZZZZZZ.jpg"""
"156245191X;""The Secret Language of Men"";""Sherrie Weaver"";""1995"";""Great Quotations"";""http://images.amazon.com/images/P/156245191X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/156245191X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/156245191X.01.LZZZZZZZ.jpg"""
"0140124497;""Uncle Dynamite"";""P.G. Wodehouse"";""1991"";""Penguin Books"";""http://images.amazon.com/images/P/0140124497.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140124497.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140124497.01.LZZZZZZZ.jpg"""
"0553210114;""The Red Badge of Courage (Bantam Classics)"";""STEPHEN CRANE"";""1981"";""Bantam"";""http://images.amazon.com/images/P/0553210114.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553210114.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553210114.01.LZZZZZZZ.jpg"""
"0156658992;""The Nine Tailors"";""Dorothy Leigh Sayers"";""1966"";""Harvest Books"";""http://images.amazon.com/images/P/0156658992.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0156658992.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0156658992.01.LZZZZZZZ.jpg"""
"037550334X;""Undue Influence"";""Anita Brookner"";""2000"";""Random House Inc"";""http://images.amazon.com/images/P/037550334X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/037550334X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/037550334X.01.LZZZZZZZ.jpg"""
"3518396005;""Ein springender Brunnen."";""Martin Walser"";""2000"";""Suhrkamp"";""http://images.amazon.com/images/P/3518396005.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3518396005.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3518396005.01.LZZZZZZZ.jpg"""
"3499123665;""Die Hexen von Eastwick. Roman."";""John Updike"";""1987"";""Rowohlt Tb."";""http://images.amazon.com/images/P/3499123665.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3499123665.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3499123665.01.LZZZZZZZ.jpg"""
"3548603203;""Artemis Fowl."";""Eoin Colfer"";""2003"";""Ullstein TB-Vlg"";""http://images.amazon.com/images/P/3548603203.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3548603203.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3548603203.01.LZZZZZZZ.jpg"""
"2253057835;""La Contrebasse"";""Patrick S�?¼skind"";""1992"";""LGF"";""http://images.amazon.com/images/P/2253057835.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2253057835.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2253057835.01.LZZZZZZZ.jpg"""
"2020482363;""Sans nouvelles de Gurb"";""Eduardo Mendoza"";""2001"";""Seuil"";""http://images.amazon.com/images/P/2020482363.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2020482363.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2020482363.01.LZZZZZZZ.jpg"""
"2264027754;""Eureka Street"";""Robert McLiam-Wilson"";""1999"";""10x18"";""http://images.amazon.com/images/P/2264027754.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2264027754.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2264027754.01.LZZZZZZZ.jpg"""
"2264032189;""La L�?©gende d'Henry Smart"";""Roddy Doyle"";""2002"";""Editions 10/18"";""http://images.amazon.com/images/P/2264032189.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2264032189.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2264032189.01.LZZZZZZZ.jpg"""
"052594527X;""Girl With a Pearl Earring"";""Tracy Chevalier"";""1999"";""Dutton Books"";""http://images.amazon.com/images/P/052594527X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/052594527X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/052594527X.01.LZZZZZZZ.jpg"""
"3257204833;""Kleine Mordgeschichten f�?¼r Tierfreunde."";""Patricia Highsmith"";""1979"";""Diogenes Verlag"";""http://images.amazon.com/images/P/3257204833.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3257204833.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3257204833.01.LZZZZZZZ.jpg"""
"3596156963;""Anleitung zum Unschuldigsein. Das �?�?bungsbuch f�?¼r ein schlechtes Gewissen."";""Florian Illies"";""2002"";""Fischer (Tb.)"," Frankfurt"";""http://images.amazon.com/images/P/3596156963.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3596156963.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3596156963.01.LZZZZZZZ.jpg"""
"3596122279;""Das Superwieb"";""Hera Lind"";""2002"";""Distribooks Inc"";""http://images.amazon.com/images/P/3596122279.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3596122279.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3596122279.01.LZZZZZZZ.jpg"""
"3404141970;""Wolfsherz."";""Wolfgang Hohlbein"";""1999"";""L�?¼bbe"";""http://images.amazon.com/images/P/3404141970.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3404141970.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3404141970.01.LZZZZZZZ.jpg"""
"0029281113;""The Passionate Mind: Bringing Up an Intelligent and Creative Child"";""Michael Schulman"";""1991"";""Simon &amp; Schuster"";""http://images.amazon.com/images/P/0029281113.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0029281113.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0029281113.01.LZZZZZZZ.jpg"""
"0517559552;""The Little Boy Book: A Guide to the First Eight Years"";""Shelia Moore"";""1988"";""Random House Value Pub"";""http://images.amazon.com/images/P/0517559552.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0517559552.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0517559552.01.LZZZZZZZ.jpg"""
"0345338545;""Follow the River"";""James Alexander Thom"";""1996"";""Ballantine Books"";""http://images.amazon.com/images/P/0345338545.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345338545.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345338545.01.LZZZZZZZ.jpg"""
"0375701044;""Personal History"";""Katharine Graham"";""1998"";""Vintage Books USA"";""http://images.amazon.com/images/P/0375701044.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375701044.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375701044.01.LZZZZZZZ.jpg"""
"0316158720;""The Archivist"";""Martha Cooley"";""1998"";""Little Brown &amp; Co"";""http://images.amazon.com/images/P/0316158720.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0316158720.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0316158720.01.LZZZZZZZ.jpg"""
"0007154615;""Unless : A Novel"";""Carol Shields"";""2003"";""Perennial"";""http://images.amazon.com/images/P/0007154615.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0007154615.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0007154615.01.LZZZZZZZ.jpg"""
"0375412824;""The Dive From Clausen's Pier (Alex Awards)"";""ANN PACKER"";""2002"";""Knopf"";""http://images.amazon.com/images/P/0375412824.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375412824.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375412824.01.LZZZZZZZ.jpg"""
"1558743669;""A Child Called \""It\"": One Child's Courage to Survive"";""Dave Pelzer"";""1995"";""Health Communications"";""http://images.amazon.com/images/P/1558743669.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1558743669.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1558743669.01.LZZZZZZZ.jpg"""
"084236661X;""The Strong-Willed Child: Birth Through Adolescence"";""James Dobson"";""1985"";""Tyndale House Publishers"";""http://images.amazon.com/images/P/084236661X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/084236661X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/084236661X.01.LZZZZZZZ.jpg"""
"0708842100;""A Wing and a Prayer"";""Graham Nown"";""1991"";""Time Warner Books UK"";""http://images.amazon.com/images/P/0708842100.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0708842100.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0708842100.01.LZZZZZZZ.jpg"""
"059045367X;""Monster Blood (Goosebumps"," No 3)"";""R. L. Stine"";""1995"";""Scholastic"";""http://images.amazon.com/images/P/059045367X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/059045367X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/059045367X.01.LZZZZZZZ.jpg"""
"0590453661;""Stay Out of the Basement (Goosebumps"," No 2)"";""R. L. Stine"";""1995"";""Scholastic"";""http://images.amazon.com/images/P/0590453661.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590453661.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590453661.01.LZZZZZZZ.jpg"""
"059042761X;""Wednesday Witch"";""Ruth Chew"";""1969"";""Scholastic Paperbacks (Mm)"";""http://images.amazon.com/images/P/059042761X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/059042761X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/059042761X.01.LZZZZZZZ.jpg"""
"0385721617;""Juno &amp; Juliet: A Novel"";""Julian Gough"";""2002"";""Anchor Books/Doubleday"";""http://images.amazon.com/images/P/0385721617.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385721617.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385721617.01.LZZZZZZZ.jpg"""
"0694013226;""What to Expect When You Use the Potty (What to Expect Kids)"";""Heidi Murkoff"";""2000"";""HarperFestival"";""http://images.amazon.com/images/P/0694013226.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0694013226.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0694013226.01.LZZZZZZZ.jpg"""
"0441005764;""Mossflower (Redwall"," Book 2)"";""Brian Jacques"";""1998"";""Ace Books"";""http://images.amazon.com/images/P/0441005764.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0441005764.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0441005764.01.LZZZZZZZ.jpg"""
"0553582135;""Final Target"";""Iris Johansen"";""2002"";""Bantam Books"";""http://images.amazon.com/images/P/0553582135.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553582135.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553582135.01.LZZZZZZZ.jpg"""
"0671034065;""Mr. Perfect"";""Linda Howard"";""2000"";""Atria"";""http://images.amazon.com/images/P/0671034065.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671034065.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671034065.01.LZZZZZZZ.jpg"""
"0451410777;""Sleep Tight (Onyx Book)"";""Anne Frasier"";""2003"";""Onyx Books"";""http://images.amazon.com/images/P/0451410777.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451410777.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451410777.01.LZZZZZZZ.jpg"""
"0345418832;""The Puzzled Heart (Kate Fansler Novels (Hardcover))"";""Amanda Cross"";""1998"";""Ballantine Books"";""http://images.amazon.com/images/P/0345418832.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345418832.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345418832.01.LZZZZZZZ.jpg"""
"0671026801;""The Hunted"";""Alan Jacobson"";""2001"";""Atria"";""http://images.amazon.com/images/P/0671026801.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671026801.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671026801.01.LZZZZZZZ.jpg"""
"0671024051;""Mosaic"";""Gayle Lynds"";""1998"";""Atria"";""http://images.amazon.com/images/P/0671024051.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671024051.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671024051.01.LZZZZZZZ.jpg"""
"0684869829;""The Courtship Gift: A Novel"";""Julie Parsons"";""2000"";""Simon &amp; Schuster"";""http://images.amazon.com/images/P/0684869829.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0684869829.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0684869829.01.LZZZZZZZ.jpg"""
"0399147772;""Orchid Blues (Holly Barker Novels (Hardcover))"";""Stuart Woods"";""2001"";""G. P. Putnam's Sons"";""http://images.amazon.com/images/P/0399147772.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399147772.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399147772.01.LZZZZZZZ.jpg"""
"0440237416;""Warning Signs"";""Stephen White"";""2003"";""Dell Publishing Company"";""http://images.amazon.com/images/P/0440237416.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440237416.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440237416.01.LZZZZZZZ.jpg"""
"0439101336;""A Christmas Carol (Scholastic Classics)"";""Charles Dickens"";""2000"";""Scholastic"";""http://images.amazon.com/images/P/0439101336.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0439101336.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0439101336.01.LZZZZZZZ.jpg"""
"0399147284;""Chosen Prey"";""John Sandford"";""2001"";""G. P. Putnam's Sons"";""http://images.amazon.com/images/P/0399147284.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399147284.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399147284.01.LZZZZZZZ.jpg"""
"0684832380;""MY GAL SUNDAY LARGE PRINT : \""Henry and Sunday\"" Stories"";""Mary Higgins Clark"";""1996"";""Simon &amp; Schuster"";""http://images.amazon.com/images/P/0684832380.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0684832380.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0684832380.01.LZZZZZZZ.jpg"""
"039914210X;""The Cat Who Tailed a Thief"";""Lilian Jackson Braun"";""1997"";""Putnam Pub Group"";""http://images.amazon.com/images/P/039914210X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/039914210X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/039914210X.01.LZZZZZZZ.jpg"""
"0380730359;""Gone", Baby," Gone: A Novel"";""Dennis Lehane"";""1999"";""HarperTorch"";""http://images.amazon.com/images/P/0380730359.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380730359.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380730359.01.LZZZZZZZ.jpg"""
"0374166560;""The Great Victorian Collection"";""Brian Moore"";""1975"";""Farrar Straus Giroux"";""http://images.amazon.com/images/P/0374166560.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0374166560.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0374166560.01.LZZZZZZZ.jpg"""
"0451150635;""Different Seasons M/TV"";""Stephen King"";""1986"";""Signet Book"";""http://images.amazon.com/images/P/0451150635.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451150635.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451150635.01.LZZZZZZZ.jpg"""
"3596132762;""Ein Mann für eine Nacht: Roman (Die Frau in der Gesellschaft)"";""Jil Karoly"";""1996"";""Fischer Taschenbuch Verlag"";""http://images.amazon.com/images/P/3596132762.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3596132762.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3596132762.01.LZZZZZZZ.jpg"""
"3492225926;""Das W�?¼ten der ganzen Welt."";""Maarten 't Hart"";""1999"";""Piper"";""http://images.amazon.com/images/P/3492225926.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3492225926.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3492225926.01.LZZZZZZZ.jpg"""
"006018700X;""Design for Dying"";""Timothy Leary"";""1997"";""HarperSanFrancisco"";""http://images.amazon.com/images/P/006018700X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/006018700X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/006018700X.01.LZZZZZZZ.jpg"""
"0684836483;""250 Things You Can Do to Make Your Cat Adore You"";""Ingrid Newkirk"";""1998"";""Fireside"";""http://images.amazon.com/images/P/0684836483.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0684836483.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0684836483.01.LZZZZZZZ.jpg"""
"0571174450;""Touching from a Distance: Ian Curtis and Joy Division"";""Deborah Curtis"";""1996"";""Faber &amp; Faber"";""http://images.amazon.com/images/P/0571174450.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0571174450.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0571174450.01.LZZZZZZZ.jpg"""
"0312848846;""D/S: An Anti-Love Story"";""Gary S. Kadet"";""2000"";""Forge"";""http://images.amazon.com/images/P/0312848846.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312848846.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312848846.01.LZZZZZZZ.jpg"""
"0442043244;""Philosopher Looks At Science"";""John G Kemeny"";""0"";""Van Nostrand Reinhold/co Wiley"";""http://images.amazon.com/images/P/0442043244.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0442043244.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0442043244.01.LZZZZZZZ.jpg"""
"0880381736;""Dragons of Autumn Twilight (Dragonlance Chronicles"," Vol 1)"";""Margaret Weis"";""1990"";""TSR"";""http://images.amazon.com/images/P/0880381736.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0880381736.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0880381736.01.LZZZZZZZ.jpg"""
"8433966111;""La Musica del Azar"";""Paul Auster"";""1998"";""Anagrama"";""http://images.amazon.com/images/P/8433966111.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8433966111.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8433966111.01.LZZZZZZZ.jpg"""
"0767907817;""Bookends : A Novel"";""Jane Green"";""2003"";""Broadway"";""http://images.amazon.com/images/P/0767907817.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0767907817.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0767907817.01.LZZZZZZZ.jpg"""
"0385720106;""A Map of the World"";""Jane Hamilton"";""1999"";""Anchor Books/Doubleday"";""http://images.amazon.com/images/P/0385720106.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg"""
"0553208845;""Siddhartha"";""Hermann Hesse"";""1981"";""Bantam Classics"";""http://images.amazon.com/images/P/0553208845.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553208845.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553208845.01.LZZZZZZZ.jpg"""
"0064400581;""Julie of the Wolves (Julie of the Wolves)"";""Jean Craighead George"";""1972"";""HarperTrophy"";""http://images.amazon.com/images/P/0064400581.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0064400581.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0064400581.01.LZZZZZZZ.jpg"""
"0571142745;""Buddha of Suburbia"";""Hanif Kureishi"";""0"";""Faber Faber Inc"";""http://images.amazon.com/images/P/0571142745.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0571142745.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0571142745.01.LZZZZZZZ.jpg"""
"0898861780;""Snowshoeing"";""Gene Prater"";""1988"";""Mountaineers Books"";""http://images.amazon.com/images/P/0898861780.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0898861780.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0898861780.01.LZZZZZZZ.jpg"""
"1586480456;""Sincerely"," Andy Rooney"";""Andy Rooney"";""2001"";""PublicAffairs"";""http://images.amazon.com/images/P/1586480456.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1586480456.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1586480456.01.LZZZZZZZ.jpg"""
"030681188X;""How to Lose Friends &amp; Alienate People"";""Toby Young"";""2002"";""DaCapo Press"";""http://images.amazon.com/images/P/030681188X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/030681188X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/030681188X.01.LZZZZZZZ.jpg"""
"0688155022;""The Rise and Fall of the House of Barneys: A Family Tale of Chutzpah", Glory," and Greed"";""Joshua Levine"";""1999"";""William Morrow &amp; Company"";""http://images.amazon.com/images/P/0688155022.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0688155022.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0688155022.01.LZZZZZZZ.jpg"""
"088064219X;""The Private Life of Kim Philby: The Moscow Years"";""Rufina Philby"";""2000"";""Fromm Intl"";""http://images.amazon.com/images/P/088064219X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/088064219X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/088064219X.01.LZZZZZZZ.jpg"""
"1904095399;""Who Was Dr.Charlotte Bach?"";""Francis Wheen"";""2002"";""Short Books"," London"";""http://images.amazon.com/images/P/1904095399.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1904095399.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1904095399.01.LZZZZZZZ.jpg"""
"0743204158;""The Pretender: How Martin Frankel Fooled the Financial World and Led the Feds on One of the Most Publicized Manhunts in History"";""Ellen Pollock"";""2002"";""Free Press"";""http://images.amazon.com/images/P/0743204158.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0743204158.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0743204158.01.LZZZZZZZ.jpg"""
"0310225116;""Springs in the Valley"";""L. B. Cowman"";""1980"";""Zondervan Publishing Company"";""http://images.amazon.com/images/P/0310225116.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0310225116.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0310225116.01.LZZZZZZZ.jpg"""
"0800758358;""The Stranger from Medina: A Novel (Bagdon", Paul. West Texas Sunrise," Bk. 3.)"";""Paul Bagdon"";""2003"";""Revell"";""http://images.amazon.com/images/P/0800758358.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0800758358.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0800758358.01.LZZZZZZZ.jpg"""
