User_ID,ISBN,Book_Rating
100613,1414035004,5
100613,0340767936,7
100613,0743486226,5
100613,3257214154,2
100613,0440226694,5
100613,0064407667,1
100613,0671004573,9
100613,8401351421,9
100613,0449209121,7
100613,193156146X,4
100613,0812504208,4
100613,8483002523,3
100613,0399135782,8
100613,0842336214,2
100613,193072229X,5
100613,0671649949,1
100613,0927545373,2
100613,006017143X,5
100613,0553256785,5
100613,0316602906,9
100613,0375403582,7
100613,0345356578,4
100613,0195086295,6
100613,0866119531,7
100613,0380012863,4
100613,0753804700,7
100613,0446601640,1
100613,0345428544,4
100613,0743229878,2
100613,039457513X,1
100613,8476409419,7
100613,0375414746,5
100613,1903019699,5
100613,0553278746,3
100613,0380759497,7
100613,0449911004,5
100613,2266033689,5
100613,0440218535,7
100613,2871290911,2
100613,0743470389,3
100613,3442353866,9
100613,0312206763,4
100613,0849943728,4
100613,0415928087,3
100613,1886383421,3
100613,0553802488,2
100613,039456894X,4
100613,0140620664,2
100613,1400077826,4
100613,1567407781,2
100613,0060923245,6
100613,1563411148,6
100613,0399147012,6
100613,0151001006,7
100613,0451181379,4
100613,0804001944,3
100613,2020315491,3
100613,0671042556,6
100613,0394578791,3
100613,0385497466,5
100613,0446601640,1
100613,0394586239,2
100613,0425169626,7
100613,0618231617,5
100613,0312890044,7
100613,0440234743,4
100613,0385505833,6
100613,0486206173,7
100613,0671047612,10
100613,0718144538,2
100613,0393318435,6
100613,0307001164,1
100613,0385424728,9
100613,0140345809,5
100613,0743462335,10
100613,0140107649,7
100613,0316782505,3
100613,3548254268,7
100613,0142000205,7
100613,0399135782,8
100613,0156013967,1
100613,0345251733,3
100613,1552041778,2
100613,0446672211,6
100613,0553574167,7
100613,3257208669,4
100613,0679310002,4
100613,0670844594,6
100613,038533334X,2
100613,0375406328,3
100613,0972044205,3
100613,0345465083,5
100613,0312988699,4
100613,0842336214,7
100613,8806142267,6
100613,0062770500,4
100613,0394895894,1
100613,0374157065,2
100613,0345356578,7
100613,1853260622,8
100613,0385235941,1
100578,0307215342,1
100578,8478800336,10
100578,0385496907,5
100578,0446672211,6
100578,0345378490,3
100578,0898151910,6
100578,0375500766,7
100578,0061042943,6
100578,0312980388,10
100578,0030096189,5
100578,140003180X,5
100578,0684180200,6
100578,1405200677,3
100578,0380978539,8
100578,1414035004,2
100578,0340767936,2
100578,0743486226,5
100578,3257214154,1
100578,0440226694,2
100578,0064407667,4
100578,0671004573,7
100578,8401351421,10
100578,0449209121,10
100578,193156146X,7
100578,0812504208,3
100578,8483002523,4
100578,0399135782,8
100578,0842336214,1
100578,193072229X,3
100578,0671649949,2
100578,0927545373,2
100578,006017143X,3
100578,0553256785,5
100578,0316602906,7
100578,0375403582,5
100578,0345356578,3
100578,0195086295,5
100578,0866119531,3
100578,0380012863,7
100578,0753804700,1
100578,0446601640,7
100578,0345428544,4
100578,0743229878,6
100578,039457513X,2
100578,8476409419,2
100578,0375414746,1
100578,1903019699,4
100578,0553278746,7
100578,0380759497,5
100578,0449911004,3
100578,2266033689,1
100578,0440218535,7
100578,2871290911,3
100578,0743470389,2
100578,3442353866,7
100578,0312206763,4
100578,0849943728,1
100578,0415928087,6
100578,1886383421,5
100578,0553802488,6
100578,0743470389,3
100578,0061040967,9
100578,0142000205,5
100578,039575514X,7
100578,2070423204,1
100578,0553279572,4
100578,0060191929,1
100578,0671047612,7
100578,044651747X,4
100578,0679427430,5
100578,0380754509,1
100578,0786868015,2
100578,0425098109,9
100578,0671002481,5
100578,8445071408,5
100578,0375705856,4
100578,0671694049,7
100578,0804117934,7
100033,0307215342,4
100033,8478800336,7
100033,0385496907,7
100033,0446672211,1
100033,0345378490,5
100033,0898151910,1
100033,0375500766,7
100033,0061042943,3
100033,0312980388,9
100033,0030096189,4
100033,140003180X,7
100033,0684180200,1
100033,1405200677,1
100033,0380978539,9
100033,1414035004,5
100033,0340767936,3
100033,0743486226,2
100033,3257214154,3
100033,0440226694,7
100033,0064407667,4
100033,0671004573,10
100033,8401351421,7
100033,0449209121,8
100033,193156146X,2
100033,0812504208,5
100033,8483002523,1
100033,0399135782,9
100033,0842336214,7
100033,193072229X,7
100033,0671649949,1
100033,0927545373,7
100033,006017143X,3
100033,0553256785,5
100033,0316602906,7
100033,0375403582,4
100033,0345356578,3
100033,0195086295,5
100033,0866119531,5
100033,0380012863,5
100033,0753804700,4
100033,0446601640,6
100033,0345428544,3
100033,0743229878,6
100033,039457513X,6
100033,8476409419,1
100033,0375414746,3
100033,1903019699,1
100033,0553278746,1
100033,0380759497,1
100033,0449911004,3
100033,2266033689,6
100033,0440218535,3
100033,2871290911,1
100033,0743470389,3
100033,3442353866,7
100033,0312206763,5
100033,0849943728,7
100033,0415928087,3
100033,1886383421,4
100033,0553802488,6
100033,0312970242,8
100033,8420639133,4
100033,0140374248,4
100033,3442724686,8
100033,0393321576,5
100033,0385336772,4
100033,0345374657,2
100033,0440949424,6
100033,0385333404,3
100033,0446364193,9
100033,037582345X,6
100033,0679427430,4
100033,0385335407,7
100033,0671021745,4
100033,0385495145,6
100033,0375410538,10
100033,0395877563,4
100033,0385313748,5
100033,044651747X,5
100033,0345378490,7
100033,0345339711,6
100033,0380820447,6
100033,207053880X,3
100033,0553562819,1
100033,0345425294,2
100033,3257201761,7
100033,0060173289,3
100033,0446612545,5
100033,084994371X,2
100033,8478097732,3
100033,1555835953,6
100033,0394559487,3
100033,0451181379,3
100033,0520011171,6
100033,0771088191,7
100033,0486272745,7
100033,0937858994,4
100033,0061040967,10
100033,0671023616,4
100033,0451523318,3
100033,080411952X,4
100033,0380715899,7
100033,0486281965,4
100033,0971880107,6
100033,0449209121,9
100033,0515134368,6
100033,0060006048,5
100033,038076654X,6
100033,0307215342,5
100033,2266029460,7
100033,0312986769,4
100033,0026329859,3
100338,0307215342,4
100338,8478800336,9
100338,0385496907,4
100338,0446672211,5
100338,0345378490,7
100338,0898151910,2
100338,0375500766,4
100338,0061042943,4
100338,0312980388,10
100338,0030096189,6
100338,140003180X,1
100338,0684180200,4
100338,1405200677,1
100338,0380978539,9
100338,1414035004,1
100338,0340767936,5
100338,0743486226,4
100338,3257214154,1
100338,0440226694,7
100338,0064407667,6
100338,0671004573,8
100338,8401351421,10
100338,0449209121,10
100338,193156146X,1
100338,0812504208,5
100338,8483002523,6
100338,0399135782,9
100338,0842336214,4
100338,193072229X,6
100338,0671649949,7
100338,0927545373,5
100338,006017143X,3
100338,0553256785,2
100338,0316602906,9
100338,0375403582,3
100338,0345356578,2
100338,0195086295,2
100338,0866119531,4
100338,0380012863,5
100338,0753804700,7
100338,0446601640,5
100338,0345428544,2
100338,0743229878,4
100338,039457513X,4
100338,8476409419,5
100338,0375414746,5
100338,1903019699,2
100338,0553278746,7
100338,0380759497,6
100338,0449911004,1
100338,2266033689,2
100338,0440218535,5
100338,2871290911,3
100338,0743470389,3
100338,3442353866,10
100338,0312206763,4
100338,0849943728,5
100338,0415928087,7
100338,1886383421,6
100338,0553802488,1
100338,0449911004,7
100338,0316748641,7
100338,0192815318,2
100338,0140292918,7
100338,0553579673,5
100338,0671018930,4
100338,0451197275,10
100338,0785815147,5
100338,0061000280,2
100338,1900850303,3
100338,0060930365,5
100338,0316666343,7
100338,1879384493,6
100338,0553225987,4
100338,3518111000,7
100338,0966986105,1
100338,349913358X,10
100338,0877192820,3
100338,0380820447,2
100338,0060938455,2
100338,0451208080,8
100338,0440225078,7
100338,1575843366,2
100338,0061050474,2
100338,0385504209,7
100338,0800706544,6
100338,0394586239,6
100338,0060563079,6
100338,042518630X,7
100338,0425182878,8
100338,0395710901,2
100338,0618231617,5
100338,0515134368,5
100338,0380778556,6
100338,3462021095,5
100338,0670031046,1
100338,0385511612,2
100338,1555834531,2
100338,0684177730,2
100338,0385505833,4
100338,0380710218,7
100338,0446523569,9
100338,8845229041,8
100338,042517736X,3
100338,0449005615,1
100338,1405200677,4
100338,3257212054,8
100338,0525947647,10
100338,0395877563,3
100338,0425163091,10
100136,0307215342,5
100136,8478800336,10
100136,0385496907,5
100136,0446672211,2
100136,0345378490,4
100136,0898151910,2
100136,0375500766,5
100136,0061042943,3
100136,0312980388,10
100136,0030096189,6
100136,140003180X,7
100136,0684180200,1
100136,1405200677,6
100136,0380978539,9
100136,1414035004,4
100136,0340767936,3
100136,0743486226,6
100136,3257214154,1
100136,0440226694,5
100136,0064407667,4
100136,0671004573,10
100136,8401351421,9
100136,0449209121,9
100136,193156146X,7
100136,0812504208,4
100136,8483002523,5
100136,0399135782,8
100136,0842336214,7
100136,193072229X,5
100136,0671649949,6
100136,0927545373,7
100136,006017143X,6
100136,0553256785,7
100136,0316602906,9
100136,0375403582,3
100136,0345356578,3
100136,0195086295,1
100136,0866119531,3
100136,0380012863,1
100136,0753804700,4
100136,0446601640,1
100136,0345428544,2
100136,0743229878,3
100136,039457513X,7
100136,8476409419,1
100136,0375414746,6
100136,1903019699,4
100136,0553278746,1
100136,0380759497,5
100136,0449911004,2
100136,2266033689,2
100136,0440218535,2
100136,2871290911,1
100136,0743470389,1
100136,3442353866,10
100136,0312206763,4
100136,0849943728,6
100136,0415928087,1
100136,1886383421,6
100136,0553802488,3
100136,0375801677,7
100136,1551668785,6
100136,0451155750,7
100136,0140286276,1
100136,006015781X,3
100136,0316789089,6
100136,0937858994,6
100136,0812504208,3
100136,0345297709,6
100136,0375410538,8
100136,0345428544,4
100136,0449207544,10
100136,0451166892,10
100136,0380815923,1
100136,0060575808,6
100136,0821770209,6
100136,0439569842,6
100136,0866119566,4
100136,0425184226,7
100136,0385509456,7
100136,0060809027,1
100136,0747538069,4
100136,0316769487,5
100136,0451450256,9
100136,0688163726,1
100136,0380752115,6
100136,0345435869,2
100136,038078243X,4
100136,0393048977,4
100136,3596144434,5
100136,0060173289,7
100136,0345433173,6
100136,0905762487,6
100136,0380538504,6
100136,0553256785,3
100136,1853260053,7
100136,0452279690,2
100096,0307215342,5
100096,8478800336,8
100096,0385496907,3
100096,0446672211,3
100096,0345378490,3
100096,0898151910,2
100096,0375500766,2
100096,0061042943,3
100096,0312980388,8
100096,0030096189,2
100096,140003180X,4
100096,0684180200,3
100096,1405200677,6
100096,0380978539,9
100096,1414035004,3
100096,0340767936,2
100096,0743486226,4
100096,3257214154,2
100096,0440226694,1
100096,0064407667,4
100096,0671004573,7
100096,8401351421,9
100096,0449209121,7
100096,193156146X,6
100096,0812504208,2
100096,8483002523,5
100096,0399135782,10
100096,0842336214,3
100096,193072229X,4
100096,0671649949,2
100096,0927545373,1
100096,006017143X,6
100096,0553256785,4
100096,0316602906,8
100096,0375403582,3
100096,0345356578,3
100096,0195086295,6
100096,0866119531,3
100096,0380012863,6
100096,0753804700,3
100096,0446601640,7
100096,0345428544,5
100096,0743229878,2
100096,039457513X,4
100096,8476409419,7
100096,0375414746,5
100096,1903019699,3
100096,0553278746,7
100096,0380759497,5
100096,0449911004,7
100096,2266033689,5
100096,0440218535,1
100096,2871290911,1
100096,0743470389,3
100096,3442353866,9
100096,0312206763,1
100096,0849943728,5
100096,0415928087,2
100096,1886383421,4
100096,0553802488,3
100096,0553278223,5
100096,2266033689,2
100096,0451204050,9
100096,0451203046,10
100096,0345451260,1
100096,1880185008,4
100096,0553062042,7
100096,0312872682,2
100096,0553564528,1
100096,0380617625,2
100096,1561561428,1
100096,0060168013,8
100096,0345371984,2
100096,0156027321,4
100096,0380778556,5
100096,0312252617,3
100096,0440441501,2
100096,0060976845,7
100096,0345429176,9
100096,0451625889,2
100096,074322678X,1
100096,0786890436,2
100096,0060177586,3
100096,0345430476,6
100096,0451410319,8
100096,0743406176,2
100096,1841952931,7
100096,0898151910,6
100096,1858813093,6
100096,0060801263,3
100096,0061099325,10
100096,225300670X,2
100096,0030096189,3
100096,0061040967,10
100096,0525943862,1
100096,0399148582,2
100096,0449006522,6
100096,0671027387,4
100096,0887841740,1
100096,1575024179,1
100096,0140021566,7
100096,0446605484,8
100096,0451205421,3
100096,0689829698,7
100096,0425163091,7
100096,039914739X,10
100096,0747549923,6
100096,0446523569,7
100096,0380728273,5
100096,0945586051,6
100096,0345428544,6
100096,0812523873,3
100681,0307215342,7
100681,8478800336,10
100681,0385496907,5
100681,0446672211,2
100681,0345378490,2
100681,0898151910,6
100681,0375500766,6
100681,0061042943,7
100681,0312980388,8
100681,0030096189,4
100681,140003180X,2
100681,0684180200,6
100681,1405200677,5
100681,0380978539,7
100681,1414035004,3
100681,0340767936,7
100681,0743486226,7
100681,3257214154,4
100681,0440226694,6
100681,0064407667,2
100681,0671004573,8
100681,8401351421,7
100681,0449209121,9
100681,193156146X,7
100681,0812504208,3
100681,8483002523,2
100681,0399135782,9
100681,0842336214,3
100681,193072229X,7
100681,0671649949,4
100681,0927545373,2
100681,006017143X,2
100681,0553256785,4
100681,0316602906,7
100681,0375403582,3
100681,0345356578,7
100681,0195086295,7
100681,0866119531,3
100681,0380012863,7
100681,0753804700,5
100681,0446601640,7
100681,0345428544,2
100681,0743229878,7
100681,039457513X,2
100681,8476409419,6
100681,0375414746,6
100681,1903019699,3
100681,0553278746,3
100681,0380759497,6
100681,0449911004,6
100681,2266033689,6
100681,0440218535,3
100681,2871290911,6
100681,0743470389,6
100681,3442353866,8
100681,0312206763,4
100681,0849943728,6
100681,0415928087,2
100681,1886383421,3
100681,0553802488,3
100681,0446527793,8
100681,0375801677,7
100681,038081840X,7
100681,0439569842,3
100681,038078243X,5
100681,081296666X,3
100681,0688048730,3
100681,0060932759,1
100681,0812521331,5
100681,8429736131,6
100681,0380704587,6
100681,0380732688,1
100681,2253148539,5
100681,0385496907,7
100681,0312278586,3
100681,342311360X,3
100149,0307215342,1
100149,8478800336,10
100149,0385496907,3
100149,0446672211,6
100149,0345378490,5
100149,0898151910,2
100149,0375500766,1
100149,0061042943,3
100149,0312980388,7
100149,0030096189,5
100149,140003180X,1
100149,0684180200,3
100149,1405200677,1
100149,0380978539,10
100149,1414035004,5
100149,0340767936,4
100149,0743486226,2
100149,3257214154,2
100149,0440226694,5
100149,0064407667,5
100149,0671004573,9
100149,8401351421,7
100149,0449209121,9
100149,193156146X,2
100149,0812504208,4
100149,8483002523,2
100149,0399135782,7
100149,0842336214,3
100149,193072229X,6
100149,0671649949,5
100149,0927545373,4
100149,006017143X,2
100149,0553256785,2
100149,0316602906,7
100149,0375403582,2
100149,0345356578,7
100149,0195086295,6
100149,0866119531,2
100149,0380012863,1
100149,0753804700,4
100149,0446601640,1
100149,0345428544,1
100149,0743229878,6
100149,039457513X,4
100149,8476409419,6
100149,0375414746,7
100149,1903019699,5
100149,0553278746,2
100149,0380759497,3
100149,0449911004,5
100149,2266033689,6
100149,0440218535,6
100149,2871290911,2
100149,0743470389,3
100149,3442353866,10
100149,0312206763,6
100149,0849943728,4
100149,0415928087,1
100149,1886383421,3
100149,0553802488,6
100149,0345313097,6
100149,0743206045,2
100149,156718796X,7
100149,0743213831,9
100149,2266084372,10
100149,0805056491,4
100149,0446527165,9
100149,0525944834,9
100149,0451162072,8
100149,0684822733,5
100149,0312970242,9
100149,0590598848,2
100149,0571197639,1
100149,0394895894,6
100149,0553272837,1
100149,0060575808,1
100149,0380002450,7
100149,0020437501,2
100149,1563411148,5
100149,185424597X,7
100149,3453212150,4
100149,0816729913,5
100149,0307118703,7
100149,0767912918,1
100149,0380730448,8
100149,0553298860,7
100149,0345424719,5
100149,3257208634,8
100149,0451205197,7
100149,0425179672,10
100149,0385420161,2
100149,0061064505,7
100149,9724119378,4
100149,0312977905,9
100149,0449131548,1
100149,0945586051,7
100149,1555835953,5
100149,0743418190,7
100149,0671504282,3
100149,0553569058,6
100149,0895872102,5
100149,8427007450,5
100149,0195086295,6
100769,0307215342,1
100769,8478800336,9
100769,0385496907,3
100769,0446672211,5
100769,0345378490,7
100769,0898151910,4
100769,0375500766,2
100769,0061042943,7
100769,0312980388,10
100769,0030096189,2
100769,140003180X,2
100769,0684180200,3
100769,1405200677,7
100769,0380978539,7
100769,1414035004,4
100769,0340767936,6
100769,0743486226,6
100769,3257214154,3
100769,0440226694,4
100769,0064407667,2
100769,0671004573,8
100769,8401351421,8
100769,0449209121,7
100769,193156146X,5
100769,0812504208,5
100769,8483002523,6
100769,0399135782,8
100769,0842336214,1
100769,193072229X,1
100769,0671649949,6
100769,0927545373,1
100769,006017143X,4
100769,0553256785,2
100769,0316602906,7
100769,0375403582,1
100769,0345356578,4
100769,0195086295,7
100769,0866119531,4
100769,0380012863,1
100769,0753804700,4
100769,0446601640,2
100769,0345428544,2
100769,0743229878,7
100769,039457513X,2
100769,8476409419,3
100769,0375414746,7
100769,1903019699,1
100769,0553278746,2
100769,0380759497,4
100769,0449911004,5
100769,2266033689,4
100769,0440218535,1
100769,2871290911,1
100769,0743470389,1
100769,3442353866,7
100769,0312206763,1
100769,0849943728,1
100769,0415928087,3
100769,1886383421,5
100769,0553802488,4
100769,0849943728,4
100769,0385337132,4
100769,0553802488,6
100769,0553584383,2
100769,1558531025,7
100769,0380619458,10
100769,006015781X,6
100769,0380012863,7
100769,3404121686,2
100769,0345425294,7
100769,0385490992,6
100769,8478098267,4
100769,0345374657,2
100769,0787955671,6
100769,0385496907,5
100769,2080105434,5
100769,1575843366,4
100769,0312963009,9
100769,3404118960,8
100769,0449912302,6
100769,3499151502,9
100769,8845229041,7
100769,0375704965,3
100769,0451452755,1
100769,0385497466,2
100769,0393318435,6
100769,0425049981,6
100769,0385336772,3
100769,0140382658,3
100769,0525943862,7
100769,0156013967,1
100769,9724119378,4
100705,0307215342,4
100705,8478800336,10
100705,0385496907,5
100705,0446672211,3
100705,0345378490,5
100705,0898151910,7
100705,0375500766,3
100705,0061042943,4
100705,0312980388,8
100705,0030096189,7
100705,140003180X,6
100705,0684180200,6
100705,1405200677,6
100705,0380978539,7
100705,1414035004,3
100705,0340767936,3
100705,0743486226,7
100705,3257214154,6
100705,0440226694,3
100705,0064407667,3
100705,0671004573,10
100705,8401351421,7
100705,0449209121,10
100705,193156146X,4
100705,0812504208,2
100705,8483002523,3
100705,0399135782,7
100705,0842336214,5
100705,193072229X,1
100705,0671649949,4
100705,0927545373,6
100705,006017143X,2
100705,0553256785,3
100705,0316602906,10
100705,0375403582,3
100705,0345356578,7
100705,0195086295,1
100705,0866119531,4
100705,0380012863,1
100705,0753804700,3
100705,0446601640,6
100705,0345428544,4
100705,0743229878,6
100705,039457513X,6
100705,8476409419,1
100705,0375414746,1
100705,1903019699,7
100705,0553278746,4
100705,0380759497,3
100705,0449911004,2
100705,2266033689,1
100705,0440218535,4
100705,2871290911,5
100705,0743470389,7
100705,3442353866,8
100705,0312206763,1
100705,0849943728,7
100705,0415928087,3
100705,1886383421,3
100705,0553802488,4
100705,0486281965,7
100705,0671525832,5
100705,2020315491,5
100705,0345356578,4
100705,0670892963,3
100705,887641486X,2
100705,0020437501,4
100705,0192815318,3
100705,0894342789,1
100705,0553278223,2
100705,0679733825,2
100705,0375801677,5
100705,0688180639,3
100705,0312148267,6
100705,0767912918,4
100705,0440130913,4
100261,0307215342,2
100261,8478800336,7
100261,0385496907,5
100261,0446672211,6
100261,0345378490,3
100261,0898151910,2
100261,0375500766,7
100261,0061042943,2
100261,0312980388,7
100261,0030096189,2
100261,140003180X,2
100261,0684180200,5
100261,1405200677,6
100261,0380978539,10
100261,1414035004,7
100261,0340767936,6
100261,0743486226,4
100261,3257214154,7
100261,0440226694,1
100261,0064407667,2
100261,0671004573,7
100261,8401351421,10
100261,0449209121,8
100261,193156146X,5
100261,0812504208,6
100261,8483002523,2
100261,0399135782,9
100261,0842336214,6
100261,193072229X,6
100261,0671649949,4
100261,0927545373,7
100261,006017143X,1
100261,0553256785,5
100261,0316602906,8
100261,0375403582,2
100261,0345356578,5
100261,0195086295,1
100261,0866119531,1
100261,0380012863,1
100261,0753804700,1
100261,0446601640,1
100261,0345428544,6
100261,0743229878,1
100261,039457513X,5
100261,8476409419,3
100261,0375414746,1
100261,1903019699,4
100261,0553278746,1
100261,0380759497,3
100261,0449911004,5
100261,2266033689,6
100261,0440218535,2
100261,2871290911,2
100261,0743470389,5
100261,3442353866,9
100261,0312206763,4
100261,0849943728,6
100261,0415928087,6
100261,1886383421,5
100261,0553802488,5
100261,0308102282,5
100261,0786863986,5
100261,0793133955,6
100261,193072229X,5
100261,0811203220,7
100261,0373836023,1
100261,0486272664,5
100261,0385730586,1
100261,0345391691,5
100261,0812524853,1
100261,3257212054,10
100261,0316666343,4
100261,0061052515,5
100261,0786886463,2
100261,0870441663,2
100261,0060192631,4
100261,0312288115,10
100261,0449006522,6
100261,0486282112,1
100261,015216250X,6
100261,0553225987,3
100261,0679603352,6
100261,0743201078,6
100261,0142000205,7
100261,0609606727,4
100261,0679725393,6
100261,0786890436,3
100261,0064407667,6
100261,1860198597,7
100261,0393321576,1
100261,0449207757,8
100261,0515127833,10
100261,0449911683,5
100261,0380752115,5
100261,0394578791,4
100261,0590947257,6
100261,0312906552,6
100261,0345404793,4
100261,080652121X,2
100261,0451523318,1
100261,0345313860,6
100261,3257207522,6
100261,0152012966,2
100261,0440222303,1
100261,0618119760,5
100261,0553583468,6
100261,044661162X,9
100261,0449213773,1
100261,0385337639,2
100184,0307215342,4
100184,8478800336,8
100184,0385496907,2
100184,0446672211,7
100184,0345378490,5
100184,0898151910,5
100184,0375500766,4
100184,0061042943,1
100184,0312980388,8
100184,0030096189,7
100184,140003180X,6
100184,0684180200,6
100184,1405200677,5
100184,0380978539,8
100184,1414035004,2
100184,0340767936,3
100184,0743486226,4
100184,3257214154,3
100184,0440226694,3
100184,0064407667,7
100184,0671004573,8
100184,8401351421,10
100184,0449209121,10
100184,193156146X,3
100184,0812504208,6
100184,8483002523,3
100184,0399135782,7
100184,0842336214,5
100184,193072229X,2
100184,0671649949,6
100184,0927545373,4
100184,006017143X,7
100184,0553256785,1
100184,0316602906,9
100184,0375403582,1
100184,0345356578,7
100184,0195086295,4
100184,0866119531,7
100184,0380012863,5
100184,0753804700,4
100184,0446601640,1
100184,0345428544,7
100184,0743229878,3
100184,039457513X,2
100184,8476409419,4
100184,0375414746,1
100184,1903019699,3
100184,0553278746,5
100184,0380759497,7
100184,0449911004,4
100184,2266033689,6
100184,0440218535,7
100184,2871290911,4
100184,0743470389,2
100184,3442353866,10
100184,0312206763,7
100184,0849943728,6
100184,0415928087,1
100184,1886383421,1
100184,0553802488,7
100184,080521061X,7
100184,0689821166,5
100184,0449212084,9
100184,084994371X,2
100184,0743249992,1
100184,3257216416,3
100184,0515134279,10
100184,0440226694,6
100184,0020437501,2
100184,0380704587,4
100184,074345829X,3
100184,0743486226,5
100184,0812521331,7
100184,1853262404,4
100184,0245542957,1
100184,037582345X,2
100184,0515118656,5
100184,0345391691,4
100184,0816152446,10
100184,0385335407,6
100184,0416196772,1
100184,0451204050,8
100184,0684193957,6
100184,0743439740,6
100184,0440441501,2
100184,0684864320,5
100184,0947782141,4
100184,0553578693,3
100184,0060927240,5
100184,3499177757,2
100184,0887841740,7
100184,8478091246,7
100184,0553062042,1
100184,0451208080,7
100184,0525944834,9
100184,0345251733,1
100184,0060558865,5
100184,0380754509,3
100184,0446610399,8
100861,0307215342,2
100861,8478800336,10
100861,0385496907,1
100861,0446672211,7
100861,0345378490,5
100861,0898151910,7
100861,0375500766,6
100861,0061042943,3
100861,0312980388,8
100861,0030096189,5
100861,140003180X,4
100861,0684180200,2
100861,1405200677,2
100861,0380978539,9
100861,1414035004,4
100861,0340767936,6
100861,0743486226,5
100861,3257214154,3
100861,0440226694,2
100861,0064407667,7
100861,0671004573,9
100861,8401351421,8
100861,0449209121,7
100861,193156146X,1
100861,0812504208,4
100861,8483002523,7
100861,0399135782,9
100861,0842336214,2
100861,193072229X,4
100861,0671649949,6
100861,0927545373,5
100861,006017143X,2
100861,0553256785,3
100861,0316602906,10
100861,0375403582,6
100861,0345356578,1
100861,0195086295,1
100861,0866119531,1
100861,0380012863,3
100861,0753804700,1
100861,0446601640,5
100861,0345428544,6
100861,0743229878,6
100861,039457513X,7
100861,8476409419,5
100861,0375414746,3
100861,1903019699,3
100861,0553278746,4
100861,0380759497,4
100861,0449911004,4
100861,2266033689,5
100861,0440218535,6
100861,2871290911,6
100861,0743470389,4
100861,3442353866,10
100861,0312206763,5
100861,0849943728,4
100861,0415928087,5
100861,1886383421,3
100861,0553802488,2
100861,0312953453,8
100861,0060938412,3
100861,0425120279,8
100861,0451155750,8
100861,0836230868,1
100861,0671868713,3
100861,1888451084,7
100861,0553278746,5
100861,0553562819,6
100861,0061000280,2
100861,8474103347,4
100861,0316116025,9
100861,0679751343,7
100861,0345404793,3
100861,0345403339,6
100861,8476409419,1
100861,0515134279,10
100861,0061076031,1
100861,0345251733,4
100861,1563899388,3
100861,0804111359,5
100861,067175145X,1
100861,3492045642,2
100861,0688163726,2
100861,0941423042,5
100861,1579651658,6
100861,0140382658,1
100861,0440130913,1
100861,0866119566,5
100861,0891091963,1
100861,0887841740,7
100861,0345313097,6
100861,014023828X,5
100861,0394895894,7
100861,0380815923,7
100861,0140250964,7
100861,0345260317,2
100861,0679450440,3
100861,0071416331,2
100861,0345404777,2
100861,0060977493,7
100861,0812521331,6
100861,0349101779,1
100861,2253063339,3
100426,0307215342,2
100426,8478800336,8
100426,0385496907,6
100426,0446672211,4
100426,0345378490,3
100426,0898151910,4
100426,0375500766,4
100426,0061042943,4
100426,0312980388,7
100426,0030096189,7
100426,140003180X,2
100426,0684180200,1
100426,1405200677,6
100426,0380978539,9
100426,1414035004,5
100426,0340767936,6
100426,0743486226,3
100426,3257214154,6
100426,0440226694,4
100426,0064407667,4
100426,0671004573,10
100426,8401351421,10
100426,0449209121,8
100426,193156146X,5
100426,0812504208,1
100426,8483002523,4
100426,0399135782,7
100426,0842336214,5
100426,193072229X,5
100426,0671649949,1
100426,0927545373,3
100426,006017143X,1
100426,0553256785,3
100426,0316602906,9
100426,0375403582,6
100426,0345356578,4
100426,0195086295,7
100426,0866119531,7
100426,0380012863,6
100426,0753804700,6
100426,0446601640,6
100426,0345428544,2
100426,0743229878,7
100426,039457513X,6
100426,8476409419,1
100426,0375414746,7
100426,1903019699,6
100426,0553278746,1
100426,0380759497,2
100426,0449911004,6
100426,2266033689,4
100426,0440218535,4
100426,2871290911,4
100426,0743470389,6
100426,3442353866,9
100426,0312206763,7
100426,0849943728,7
100426,0415928087,4
100426,1886383421,5
100426,0553802488,6
100426,0786886463,3
100426,0380732335,5
100426,0609606727,6
100426,0600586898,3
100426,0060973897,5
100426,0553272837,1
100426,0671868713,7
100426,0590629719,10
100426,0345416848,1
100426,1558744150,1
101041,0307215342,4
101041,8478800336,9
101041,0385496907,3
101041,0446672211,3
101041,0345378490,3
101041,0898151910,4
101041,0375500766,3
101041,0061042943,4
101041,0312980388,8
101041,0030096189,1
101041,140003180X,6
101041,0684180200,4
101041,1405200677,4
101041,0380978539,10
101041,1414035004,7
101041,0340767936,1
101041,0743486226,7
101041,3257214154,3
101041,0440226694,1
101041,0064407667,2
101041,0671004573,7
101041,8401351421,9
101041,0449209121,9
101041,193156146X,1
101041,0812504208,6
101041,8483002523,3
101041,0399135782,10
101041,0842336214,4
101041,193072229X,4
101041,0671649949,5
101041,0927545373,5
101041,006017143X,1
101041,0553256785,5
101041,0316602906,7
101041,0375403582,2
101041,0345356578,3
101041,0195086295,4
101041,0866119531,6
101041,0380012863,5
101041,0753804700,1
101041,0446601640,4
101041,0345428544,3
101041,0743229878,6
101041,039457513X,7
101041,8476409419,6
101041,0375414746,5
101041,1903019699,3
101041,0553278746,7
101041,0380759497,4
101041,0449911004,2
101041,2266033689,5
101041,0440218535,3
101041,2871290911,2
101041,0743470389,5
101041,3442353866,10
101041,0312206763,7
101041,0849943728,6
101041,0415928087,6
101041,1886383421,5
